Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
10/11/2014, Illinois, 153, 39, 135, 24, 14, 4, 50, 0, 1, 20, 13, 5, 1, 0, 1659, 28, Wisconsin, 401, 47, 97, 18, 10, 4, 53, 0, 0, 22, 13, 4, 1, 1, 1941, 38
10/11/2014, Indiana, 316, 39, 116, 21, 7, 9, 110, 0, 3, 13, 15, 3, 1, 1, 1480, 29, Iowa, 207, 44, 219, 32, 21, 4, 30, 0, 0, 22, 16, 5, 2, 2, 2120, 45
10/11/2014, Northwestern, 124, 34, 269, 50, 32, 6, 41, 0, 1, 28, 17, 7, 3, 2, 1891, 17, Minnesota, 121, 39, 153, 15, 10, 6, 47, 0, 1, 14, 13, 7, 0, 0, 1709, 24
10/11/2014, Louisiana-Monroe, 77, 40, 187, 39, 22, 5, 41, 0, 2, 15, 20, 8, 1, 0, 2114, 14, Kentucky, 136, 29, 216, 30, 16, 6, 54, 0, 1, 15, 12, 1, 2, 1, 1486, 48
10/11/2014, Georgia, 210, 58, 169, 29, 23, 4, 30, 0, 0, 25, 21, 12, 2, 2, 2543, 34, Missouri, 50, 22, 97, 21, 9, 4, 30, 0, 4, 10, 7, 0, 0, 0, 1057, 0
10/11/2014, Duke, 242, 47, 131, 26, 16, 5, 35, 0, 0, 25, 13, 6, 1, 0, 1784, 31, Georgia Tech, 282, 46, 201, 26, 14, 8, 69, 0, 2, 26, 11, 7, 0, 0, 1816, 25
10/11/2014, Buffalo, 154, 36, 383, 45, 27, 7, 60, 0, 2, 22, 20, 10, 2, 0, 2069, 27, Eastern Michigan, 337, 49, 147, 18, 10, 7, 62, 0, 0, 18, 13, 5, 1, 0, 1531, 37
10/11/2014, Bowling Green, 95, 27, 260, 39, 20, 8, 75, 0, 1, 19, 13, 4, 0, 0, 1239, 31, Ohio, 127, 46, 386, 64, 34, 16, 153, 0, 0, 29, 24, 12, 4, 0, 2361, 13
10/11/2014, Miami (Ohio), 60, 23, 352, 41, 24, 12, 102, 0, 1, 23, 10, 4, 2, 0, 1612, 19, Akron, 151, 37, 167, 36, 20, 9, 74, 0, 0, 24, 13, 5, 1, 0, 1988, 29
10/11/2014, Massachusetts, 196, 35, 286, 38, 23, 10, 105, 0, 0, 24, 13, 2, 3, 2, 1795, 40, Kent State, 150, 27, 191, 42, 22, 6, 80, 0, 1, 19, 15, 3, 4, 2, 1805, 17
10/11/2014, Arkansas State, 384, 53, 234, 30, 22, 5, 40, 0, 0, 32, 13, 10, 0, 0, 1884, 52, Georgia State, 71, 34, 198, 39, 20, 1, 5, 0, 1, 18, 16, 6, 2, 0, 1716, 10
10/11/2014, New Mexico State, 123, 38, 272, 33, 22, 1, 12, 0, 2, 20, 16, 8, 0, 0, 1499, 24, Troy, 360, 53, 211, 30, 23, 5, 49, 0, 1, 27, 16, 9, 3, 2, 2101, 41
10/11/2014, Western Michigan, 208, 30, 290, 29, 20, 4, 45, 0, 1, 20, 11, 5, 1, 0, 1663, 42, Ball State, 145, 39, 326, 44, 26, 5, 55, 0, 0, 23, 19, 10, 1, 0, 1937, 38
10/11/2014, North Texas, 160, 43, 291, 36, 20, 3, 30, 0, 2, 24, 14, 6, 3, 1, 1754, 21, UAB, 132, 50, 316, 22, 17, 2, 15, 0, 0, 19, 14, 6, 4, 3, 1846, 56
10/11/2014, Michigan State, 294, 43, 238, 37, 19, 4, 55, 0, 1, 28, 11, 5, 1, 0, 1987, 45, Purdue, 129, 25, 211, 37, 24, 4, 21, 0, 1, 18, 12, 2, 4, 3, 1613, 31
10/11/2014, Toledo, 236, 41, 189, 36, 22, 6, 56, 0, 0, 25, 16, 8, 1, 1, 1792, 30, Iowa State, 103, 34, 351, 53, 37, 5, 50, 0, 0, 34, 17, 12, 0, 0, 1808, 37
10/11/2014, North Carolina, 184, 42, 326, 42, 25, 9, 94, 0, 1, 30, 17, 9, 0, 0, 1643, 43, Notre Dame, 219, 43, 300, 38, 21, 10, 76, 0, 1, 27, 15, 7, 1, 1, 1957, 50
10/11/2014, TCU, 139, 41, 346, 48, 22, 8, 110, 0, 0, 23, 20, 7, 3, 1, 1877, 58, Baylor, 272, 54, 510, 55, 28, 12, 117, 0, 2, 39, 18, 5, 6, 4, 1723, 61
10/11/2014, Boston College, 310, 57, 101, 19, 12, 4, 30, 0, 0, 24, 14, 7, 1, 0, 2323, 30, North Carolina State, 43, 28, 174, 30, 14, 2, 20, 0, 1, 13, 12, 5, 1, 0, 1277, 14
10/11/2014, Louisville, 52, 38, 212, 30, 15, 11, 65, 0, 0, 10, 17, 1, 2, 0, 1926, 17, Clemson, 72, 32, 157, 39, 22, 3, 14, 0, 2, 12, 16, 2, 1, 0, 1674, 23
10/11/2014, Virginia Military, 60, 30, 202, 40, 26, 1, 0, 0, 1, 15, 15, 4, 4, 1, 2078, 14, Navy, 352, 49, 82, 6, 3, 3, 20, 0, 1, 20, 9, 6, 0, 0, 1522, 51
10/11/2014, Auburn, 232, 43, 209, 35, 17, 6, 56, 0, 2, 25, 15, 6, 0, 0, 1738, 23, Mississippi State, 223, 44, 246, 35, 18, 7, 50, 0, 3, 24, 17, 8, 1, 0, 1862, 38
10/11/2014, Liberty, 145, 38, 356, 38, 24, 2, 25, 0, 1, 25, 17, 10, 1, 1, 2118, 55, Appalachian State, 231, 37, 397, 31, 20, 7, 58, 0, 2, 23, 12, 6, 1, 0, 1482, 48
10/11/2014, Oregon, 258, 41, 210, 27, 17, 4, 37, 0, 0, 26, 7, 3, 1, 0, 1347, 42, UCLA, 328, 54, 225, 38, 27, 7, 81, 0, 1, 31, 19, 11, 2, 2, 2253, 30
10/11/2014, Chattanooga, 105, 37, 96, 17, 10, 5, 40, 0, 1, 11, 14, 5, 1, 0, 1887, 10, Tennessee, 123, 42, 217, 29, 22, 1, 5, 0, 0, 20, 13, 6, 0, 0, 1713, 45
10/11/2014, Oklahoma State, 114, 37, 161, 31, 17, 7, 44, 0, 1, 15, 16, 6, 1, 1, 1737, 27, Kansas, 91, 41, 288, 37, 20, 8, 65, 0, 1, 18, 18, 4, 3, 1, 1863, 20
10/11/2014, Central Michigan, 283, 46, 269, 31, 20, 3, 29, 0, 1, 30, 14, 5, 0, 0, 2341, 34, Northern Illinois, 110, 33, 231, 33, 18, 3, 34, 0, 1, 19, 14, 4, 2, 1, 1259, 17
10/11/2014, Washington, 111, 38, 273, 29, 22, 8, 76, 0, 0, 18, 15, 6, 1, 0, 1629, 31, California, 64, 33, 304, 51, 35, 7, 56, 0, 0, 25, 17, 7, 4, 2, 1971, 7
10/11/2014, Alabama, 66, 32, 161, 21, 11, 4, 30, 0, 0, 10, 15, 4, 1, 0, 1547, 14, Arkansas, 89, 39, 246, 40, 21, 4, 28, 0, 1, 18, 19, 9, 2, 0, 2053, 13
10/11/2014, Idaho, 94, 40, 271, 32, 20, 3, 23, 0, 1, 17, 17, 9, 4, 1, 1584, 24, Georgia Southern, 349, 58, 201, 15, 11, 6, 48, 0, 0, 26, 14, 9, 1, 1, 2016, 47
10/11/2014, Florida International, 118, 47, 141, 26, 11, 6, 30, 0, 2, 20, 14, 5, 0, 0, 1764, 13, UTSA, 142, 41, 175, 26, 18, 8, 71, 0, 0, 17, 14, 3, 0, 0, 1836, 16
10/11/2014, Penn State, 54, 35, 160, 33, 21, 5, 23, 0, 1, 16, 17, 6, 3, 0, 1860, 13, Michigan, 64, 31, 192, 26, 16, 3, 30, 0, 1, 12, 15, 6, 1, 0, 1740, 18
10/11/2014, East Carolina, 231, 37, 250, 34, 24, 12, 148, 0, 1, 25, 14, 6, 2, 2, 1745, 28, South Florida, 93, 27, 257, 42, 21, 8, 59, 0, 1, 23, 15, 6, 1, 1, 1855, 17
10/11/2014, Houston, 186, 43, 168, 25, 14, 3, 32, 0, 1, 15, 15, 6, 0, 0, 1819, 28, Memphis, 125, 41, 243, 37, 26, 4, 41, 0, 3, 20, 17, 6, 0, 0, 1781, 24
10/11/2014, LSU, 195, 50, 110, 22, 10, 8, 80, 0, 0, 21, 16, 7, 1, 1, 2197, 30, Florida, 123, 32, 183, 25, 14, 4, 34, 0, 2, 13, 12, 2, 2, 2, 1403, 27
10/11/2014, Charleston So., 199, 41, 190, 25, 12, 10, 73, 0, 1, 19, 14, 2, 4, 2, 1902, 20, Vanderbilt, 106, 31, 189, 23, 15, 10, 85, 0, 1, 11, 12, 4, 0, 0, 1698, 21
10/11/2014, Connecticut, 76, 28, 141, 26, 17, 1, 15, 0, 1, 13, 12, 5, 0, 0, 1642, 3, Tulane, 167, 33, 135, 26, 19, 7, 64, 0, 0, 14, 13, 3, 1, 0, 1958, 12
10/11/2014, Old Dominion, 161, 28, 196, 25, 13, 4, 35, 0, 0, 16, 10, 4, 2, 0, 1114, 35, UTEP, 313, 52, 152, 26, 17, 8, 58, 0, 0, 23, 16, 10, 3, 0, 2486, 42
10/11/2014, Mississippi, 160, 35, 178, 19, 13, 2, 20, 0, 0, 17, 10, 2, 0, 0, 1640, 35, Texas A&M, 54, 35, 401, 53, 42, 6, 52, 0, 2, 27, 18, 7, 3, 2, 1960, 20
10/11/2014, Air Force, 155, 51, 224, 29, 15, 4, 30, 0, 2, 18, 18, 8, 2, 2, 1952, 16, Utah State, 77, 28, 311, 31, 22, 3, 43, 0, 0, 14, 14, 5, 1, 0, 1648, 34
10/11/2014, Colorado State, 119, 34, 326, 36, 26, 2, 25, 0, 0, 21, 16, 7, 0, 0, 1781, 31, Nevada, 160, 36, 297, 50, 27, 3, 45, 0, 1, 25, 19, 9, 2, 1, 1819, 24
10/11/2014, USC, 239, 39, 185, 30, 20, 13, 103, 0, 1, 22, 16, 8, 1, 1, 1870, 28, Arizona, 77, 29, 395, 72, 43, 4, 35, 0, 0, 34, 22, 11, 1, 1, 1730, 26
10/12/2014, Wyoming, 101, 33, 221, 30, 19, 5, 40, 0, 2, 17, 15, 3, 1, 1, 1803, 28, Hawai'i, 232, 50, 281, 26, 17, 3, 40, 0, 0, 25, 16, 7, 0, 0, 1797, 38
