Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
11/22/2014, Fordham, 90, 18, 381, 39, 28, 3, 30, 0, 1, 20, 11, 3, 3, 3, 1491, 31, Army, 382, 64, 48, 4, 2, 1, 5, 0, 0, 22, 14, 7, 4, 4, 2109, 42
11/22/2014, Eastern Kentucky, 79, 43, 63, 29, 14, 8, 71, 0, 0, 12, 21, 6, 4, 1, 1939, 3, Florida, 104, 38, 326, 23, 13, 5, 45, 0, 0, 17, 13, 6, 2, 1, 1661, 52
11/22/2014, Charleston So., 190, 45, 21, 17, 6, 5, 54, 0, 1, 13, 17, 7, 1, 0, 1942, 9, Georgia, 270, 37, 310, 26, 20, 3, 30, 0, 1, 28, 9, 6, 0, 0, 1658, 55
11/22/2014, Minnesota, 281, 53, 135, 18, 8, 1, 15, 0, 0, 23, 12, 5, 1, 1, 2103, 28, Nebraska, 174, 38, 223, 20, 12, 3, 25, 0, 0, 18, 13, 6, 0, 0, 1497, 24
11/22/2014, Northwestern, 233, 56, 181, 24, 13, 4, 35, 0, 1, 20, 16, 6, 3, 1, 1836, 38, Purdue, 61, 32, 251, 48, 26, 4, 41, 0, 2, 20, 18, 7, 2, 1, 1764, 14
11/22/2014, Rutgers, 95, 29, 139, 31, 14, 3, 25, 0, 3, 15, 14, 4, 1, 1, 1700, 3, Michigan State, 242, 44, 278, 26, 17, 3, 35, 0, 0, 26, 13, 8, 2, 2, 1900, 45
11/22/2014, Marshall, 231, 39, 284, 39, 20, 11, 90, 0, 1, 24, 18, 6, 3, 2, 1739, 23, UAB, 205, 56, 141, 26, 15, 8, 70, 0, 0, 23, 16, 4, 4, 2, 1861, 18
11/22/2014, UTSA, 115, 39, 119, 23, 11, 12, 124, 0, 1, 12, 13, 2, 3, 1, 1826, 7, Western Kentucky, 120, 28, 346, 35, 26, 4, 40, 0, 0, 25, 14, 7, 1, 0, 1774, 45
11/22/2014, SMU, 66, 20, 50, 22, 9, 8, 39, 0, 2, 4, 11, 3, 0, 0, 1169, 7, UCF, 236, 59, 254, 26, 17, 6, 66, 0, 2, 27, 17, 9, 2, 1, 2431, 53
11/22/2014, Tulsa, 158, 35, 258, 41, 28, 4, 35, 0, 3, 25, 12, 5, 4, 2, 1991, 28, Houston, 246, 42, 225, 22, 17, 5, 47, 0, 0, 21, 12, 5, 2, 2, 1609, 38
11/22/2014, Penn State, 172, 47, 93, 16, 8, 5, 34, 0, 0, 15, 15, 6, 2, 1, 1971, 14, Illinois, 68, 27, 215, 42, 26, 3, 30, 0, 0, 16, 16, 2, 0, 0, 1629, 16
11/22/2014, Indiana, 281, 36, 114, 27, 11, 2, 10, 0, 1, 13, 16, 4, 0, 0, 1578, 27, Ohio State, 225, 39, 302, 35, 25, 3, 25, 0, 2, 24, 14, 7, 1, 1, 2022, 42
11/22/2014, Virginia Tech, 111, 39, 143, 29, 16, 4, 25, 0, 1, 17, 15, 3, 0, 0, 1586, 3, Wake Forest, 74, 42, 160, 32, 18, 4, 43, 0, 1, 15, 20, 5, 1, 1, 2014, 6
11/22/2014, Louisiana Tech, 109, 34, 217, 31, 19, 4, 25, 0, 1, 19, 13, 5, 1, 1, 1587, 27, Old Dominion, 93, 32, 302, 40, 29, 3, 35, 0, 4, 23, 13, 5, 2, 2, 2013, 30
11/22/2014, Western Michigan, 129, 37, 233, 21, 16, 6, 67, 0, 2, 17, 11, 4, 0, 0, 1752, 32, Central Michigan, 70, 23, 248, 44, 24, 3, 30, 0, 3, 19, 15, 6, 2, 0, 1848, 20
11/22/2014, Washington State, 21, 24, 601, 76, 45, 7, 49, 0, 4, 30, 18, 8, 5, 3, 2150, 31, Arizona State, 98, 36, 232, 25, 15, 5, 25, 0, 0, 16, 14, 6, 0, 0, 1450, 52
11/22/2014, New Mexico, 301, 40, 55, 11, 3, 5, 50, 0, 2, 15, 10, 3, 0, 0, 1630, 20, Colorado State, 292, 45, 406, 36, 26, 7, 76, 0, 0, 32, 15, 9, 4, 2, 1970, 58
11/22/2014, Kansas, 19, 36, 84, 23, 8, 2, 20, 0, 1, 7, 16, 2, 2, 0, 1723, 7, Oklahoma, 510, 55, 39, 13, 3, 4, 25, 0, 0, 19, 14, 4, 2, 2, 1877, 44
11/22/2014, Eastern Michigan, 94, 36, 409, 49, 36, 6, 46, 0, 0, 30, 17, 9, 0, 0, 1905, 30, Ball State, 223, 38, 217, 24, 15, 5, 55, 0, 0, 18, 14, 6, 1, 1, 1695, 45
11/22/2014, Appalachian State, 232, 47, 195, 22, 11, 3, 30, 0, 1, 20, 15, 9, 1, 1, 1902, 35, Louisiana-Lafayette, 99, 35, 160, 34, 21, 3, 27, 0, 0, 17, 15, 3, 3, 1, 1698, 16
11/22/2014, Savannah State, 23, 23, 40, 28, 10, 8, 29, 0, 1, 6, 14, 2, 3, 0, 1444, 0, BYU, 264, 62, 223, 19, 14, 7, 66, 0, 0, 27, 14, 7, 2, 2, 2156, 64
11/22/2014, Mississippi, 63, 33, 253, 38, 18, 4, 20, 0, 3, 19, 11, 3, 2, 0, 1559, 0, Arkansas, 159, 50, 152, 17, 8, 6, 44, 0, 0, 17, 15, 4, 1, 1, 2041, 30
11/22/2014, Arizona, 298, 47, 222, 22, 11, 6, 57, 0, 0, 21, 12, 4, 0, 0, 1652, 42, Utah, 213, 43, 171, 35, 18, 3, 26, 0, 3, 20, 19, 6, 0, 0, 1948, 10
11/22/2014, Florida International, 91, 30, 56, 25, 11, 7, 80, 0, 3, 12, 13, 2, 0, 0, 1709, 14, North Texas, 161, 44, 105, 20, 9, 2, 30, 0, 2, 16, 15, 5, 0, 0, 1891, 17
11/22/2014, Tulane, 24, 27, 301, 43, 25, 7, 79, 0, 1, 15, 18, 5, 3, 2, 1755, 6, East Carolina, 139, 33, 358, 44, 31, 5, 40, 0, 0, 30, 11, 2, 3, 1, 1845, 34
11/22/2014, Syracuse, 106, 29, 149, 25, 10, 6, 67, 0, 2, 12, 13, 6, 0, 0, 1278, 7, Pittsburgh, 256, 52, 189, 20, 14, 9, 58, 0, 1, 28, 14, 5, 1, 1, 2322, 30
11/22/2014, Texas Tech, 272, 40, 328, 35, 23, 9, 73, 0, 1, 27, 11, 4, 3, 2, 1575, 34, Iowa State, 265, 46, 304, 38, 24, 3, 35, 0, 0, 27, 17, 9, 1, 0, 2025, 31
11/22/2014, Wisconsin, 266, 42, 139, 14, 11, 7, 60, 0, 0, 18, 13, 7, 0, 0, 2004, 26, Iowa, 101, 28, 311, 30, 20, 3, 22, 0, 0, 19, 12, 5, 2, 2, 1596, 24
11/22/2014, Maryland, 147, 35, 165, 24, 13, 4, 30, 0, 0, 17, 12, 3, 0, 0, 1560, 23, Michigan, 292, 45, 106, 24, 13, 3, 24, 0, 1, 23, 13, 5, 3, 1, 2040, 16
11/22/2014, Louisville, 229, 50, 180, 21, 8, 8, 57, 0, 1, 23, 14, 6, 0, 0, 2131, 31, Notre Dame, 99, 29, 236, 24, 16, 3, 36, 0, 1, 16, 11, 4, 0, 0, 1469, 28
11/22/2014, Boston College, 240, 51, 73, 11, 6, 3, 20, 0, 0, 19, 14, 8, 0, 0, 2027, 17, Florida State, 110, 29, 281, 32, 22, 5, 40, 0, 1, 22, 11, 6, 0, 0, 1573, 20
11/22/2014, Georgia State, 40, 33, 115, 33, 13, 5, 40, 0, 3, 10, 18, 7, 1, 0, 1806, 0, Clemson, 209, 43, 148, 33, 21, 4, 40, 0, 1, 22, 13, 5, 2, 0, 1794, 28
11/22/2014, South Florida, 95, 35, 301, 46, 27, 2, 29, 0, 0, 20, 21, 9, 3, 3, 2207, 20, Memphis, 238, 39, 232, 23, 18, 6, 58, 0, 0, 19, 12, 5, 0, 0, 1393, 31
11/22/2014, Stanford, 204, 47, 214, 21, 15, 4, 21, 0, 1, 25, 10, 5, 0, 0, 1977, 38, California, 179, 36, 231, 40, 21, 12, 113, 0, 4, 23, 14, 6, 1, 0, 1623, 17
11/22/2014, Western Carolina, -8, 13, 221, 39, 23, 5, 68, 0, 0, 12, 12, 3, 1, 0, 1319, 14, Alabama, 275, 45, 337, 43, 29, 5, 50, 0, 1, 36, 14, 9, 2, 2, 2281, 48
11/22/2014, Louisiana-Monroe, 70, 27, 350, 50, 35, 4, 40, 0, 1, 19, 16, 5, 0, 0, 1743, 30, New Mexico State, 276, 51, 102, 32, 15, 3, 21, 0, 1, 19, 19, 5, 5, 2, 1857, 17
11/22/2014, Colorado, 121, 30, 105, 32, 16, 4, 36, 0, 0, 14, 15, 4, 1, 0, 1900, 10, Oregon, 265, 41, 332, 36, 26, 8, 98, 0, 0, 30, 15, 9, 2, 1, 1700, 44
11/22/2014, Samford, 113, 38, 125, 29, 15, 2, 16, 0, 2, 18, 16, 6, 1, 0, 1803, 7, Auburn, 200, 47, 186, 22, 13, 8, 76, 0, 1, 22, 14, 7, 0, 0, 1797, 31
11/22/2014, Miami (Florida), 64, 23, 263, 33, 20, 9, 59, 0, 1, 15, 12, 5, 2, 0, 1444, 13, Virginia, 195, 43, 146, 25, 17, 3, 30, 0, 1, 18, 17, 7, 1, 1, 2156, 30
11/22/2014, Florida Atlantic, 230, 41, 310, 35, 22, 2, 19, 0, 2, 20, 17, 8, 3, 1, 1974, 34, Middle Tennessee, 310, 46, 160, 27, 20, 3, 20, 0, 1, 22, 14, 8, 2, 1, 1626, 35
11/22/2014, Oklahoma State, 116, 43, 281, 25, 13, 4, 45, 0, 2, 17, 16, 6, 1, 0, 1802, 28, Baylor, 317, 58, 262, 29, 18, 12, 68, 0, 2, 29, 14, 7, 2, 2, 1798, 49
11/22/2014, Missouri, 180, 45, 230, 25, 12, 12, 82, 0, 0, 19, 17, 8, 0, 0, 1950, 29, Tennessee, 53, 29, 226, 38, 25, 5, 40, 0, 1, 18, 15, 5, 2, 2, 1650, 21
11/22/2014, USC, 62, 33, 214, 34, 22, 5, 49, 0, 1, 16, 17, 8, 1, 0, 1764, 20, UCLA, 135, 43, 326, 31, 22, 7, 63, 0, 1, 24, 16, 9, 0, 0, 1836, 38
11/22/2014, Cincinnati, 249, 48, 176, 36, 20, 2, 25, 0, 1, 24, 17, 8, 2, 2, 2145, 41, Connecticut, 48, 27, 81, 27, 14, 2, 20, 0, 1, 10, 13, 3, 2, 0, 1506, 0
11/22/2014, Boise State, 312, 49, 246, 19, 13, 2, 20, 0, 0, 24, 11, 4, 1, 0, 1756, 63, Wyoming, 80, 38, 147, 29, 16, 3, 20, 0, 1, 12, 16, 2, 2, 1, 1844, 14
11/22/2014, Fresno State, 238, 52, 313, 47, 25, 2, 20, 0, 1, 29, 19, 6, 4, 1, 2130, 40, Nevada, 227, 38, 126, 24, 11, 7, 90, 0, 1, 13, 14, 4, 2, 0, 1470, 20
11/22/2014, Oregon State, 47, 23, 314, 46, 30, 5, 55, 0, 1, 17, 18, 9, 2, 0, 1942, 13, Washington, 226, 35, 255, 24, 19, 6, 60, 0, 0, 16, 13, 7, 0, 0, 1658, 37
11/22/2014, UNLV, 51, 26, 423, 44, 24, 7, 80, 0, 1, 22, 15, 4, 1, 1, 1508, 35, Hawai'i, 348, 56, 230, 23, 14, 7, 50, 0, 1, 23, 17, 7, 1, 1, 2092, 37
