Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
11/28/2014, East Carolina, 172, 37, 338, 42, 28, 8, 42, 0, 1, 27, 17, 9, 4, 2, 1734, 49, Tulsa, 189, 45, 199, 32, 15, 5, 55, 0, 2, 21, 16, 5, 4, 1, 1866, 32
11/29/2014, Cincinnati, 81, 33, 174, 31, 19, 3, 20, 0, 0, 15, 14, 4, 1, 0, 1614, 14, Temple, 71, 32, 196, 35, 19, 3, 26, 0, 0, 14, 16, 4, 1, 1, 1986, 6
11/29/2014, South Carolina, 63, 33, 276, 41, 23, 2, 6, 0, 0, 18, 15, 6, 3, 1, 1880, 17, Clemson, 225, 40, 266, 21, 15, 4, 44, 0, 1, 20, 13, 7, 0, 0, 1720, 35
11/29/2014, Georgia Tech, 399, 70, 64, 16, 6, 5, 24, 0, 0, 32, 16, 8, 2, 2, 2183, 30, Georgia, 194, 39, 194, 28, 18, 2, 20, 0, 1, 21, 11, 4, 4, 4, 1417, 24
11/29/2014, Kentucky, 151, 41, 176, 29, 14, 4, 45, 0, 2, 14, 16, 3, 3, 2, 1734, 40, Louisville, 83, 39, 389, 35, 22, 3, 15, 0, 2, 22, 15, 7, 1, 0, 1866, 44
11/29/2014, West Virginia, 285, 38, 285, 41, 21, 5, 50, 0, 0, 25, 16, 7, 1, 0, 1447, 37, Iowa State, 135, 40, 275, 50, 26, 4, 35, 0, 2, 22, 20, 7, 4, 3, 2108, 24
11/29/2014, Michigan, 121, 38, 251, 33, 23, 4, 38, 0, 1, 27, 12, 6, 1, 1, 2045, 28, Ohio State, 233, 39, 183, 24, 15, 9, 84, 0, 0, 20, 13, 7, 1, 1, 1555, 42
11/29/2014, North Texas, 150, 37, 287, 43, 24, 5, 53, 0, 0, 19, 20, 9, 0, 0, 2853, 27, UTSA, 175, 33, 277, 29, 18, 3, 25, 0, 0, 19, 14, 6, 1, 1, 2657, 34
11/29/2014, Old Dominion, 206, 32, 282, 50, 32, 8, 77, 0, 1, 26, 13, 3, 3, 3, 2129, 31, Florida Atlantic, 207, 36, 133, 19, 9, 7, 69, 0, 0, 14, 14, 6, 1, 1, 1471, 28
11/29/2014, Rice, 34, 32, 337, 40, 25, 5, 55, 0, 3, 17, 16, 7, 0, 0, 1911, 31, Louisiana Tech, 269, 36, 408, 35, 22, 3, 15, 0, 1, 28, 14, 10, 1, 1, 1689, 76
11/29/2014, Illinois, 291, 47, 147, 28, 17, 6, 50, 0, 1, 23, 14, 5, 1, 1, 2077, 47, Northwestern, 154, 38, 218, 42, 24, 4, 48, 0, 3, 19, 17, 7, 4, 4, 1523, 33
11/29/2014, Purdue, 228, 34, 123, 35, 19, 5, 49, 0, 3, 16, 16, 5, 1, 1, 1866, 16, Indiana, 239, 46, 119, 24, 15, 6, 61, 0, 0, 18, 17, 7, 1, 0, 1734, 23
11/29/2014, North Carolina State, 388, 58, 66, 11, 9, 6, 81, 0, 0, 20, 15, 9, 0, 0, 2329, 35, North Carolina, 30, 28, 177, 35, 17, 6, 49, 0, 2, 18, 14, 6, 0, 0, 1271, 7
11/29/2014, Syracuse, 62, 28, 66, 20, 8, 7, 52, 0, 2, 8, 11, 1, 0, 0, 1303, 7, Boston College, 142, 49, 160, 17, 13, 4, 36, 0, 0, 19, 14, 5, 2, 1, 2297, 28
11/29/2014, Louisiana-Lafayette, 344, 49, 142, 19, 14, 6, 57, 0, 0, 25, 13, 9, 1, 1, 1939, 42, Troy, 122, 32, 272, 34, 29, 4, 40, 0, 0, 24, 11, 3, 2, 1, 1661, 23
11/29/2014, Utah, 128, 35, 311, 37, 25, 6, 45, 0, 0, 21, 18, 10, 2, 2, 1937, 38, Colorado, 116, 32, 317, 31, 20, 4, 35, 0, 1, 18, 16, 9, 0, 0, 1655, 34
11/29/2014, Texas State, 340, 43, 267, 32, 26, 5, 38, 0, 0, 29, 11, 5, 1, 0, 1862, 54, Georgia State, 160, 27, 356, 47, 32, 5, 40, 0, 2, 24, 12, 7, 0, 0, 1738, 31
11/29/2014, Idaho, 157, 42, 208, 37, 21, 12, 145, 0, 1, 19, 18, 9, 4, 3, 1846, 28, Appalachian State, 207, 43, 223, 20, 13, 7, 70, 0, 1, 23, 10, 6, 1, 1, 1754, 45
11/29/2014, New Mexico State, 178, 34, 314, 43, 28, 10, 80, 0, 2, 22, 17, 7, 3, 2, 1904, 35, Arkansas State, 469, 51, 295, 22, 16, 14, 107, 0, 2, 34, 11, 6, 0, 0, 1646, 68
11/29/2014, Wyoming, 175, 51, 366, 43, 21, 6, 30, 0, 1, 30, 23, 12, 3, 1, 2513, 30, New Mexico, 241, 32, 141, 7, 6, 4, 50, 0, 1, 10, 7, 0, 2, 0, 1087, 36
11/29/2014, San Jose State, 111, 30, 133, 31, 17, 3, 35, 0, 1, 12, 16, 5, 0, 0, 1425, 7, San Diego State, 393, 60, 34, 16, 4, 1, 5, 0, 0, 21, 17, 9, 2, 1, 2175, 38
11/29/2014, Notre Dame, 104, 25, 245, 39, 16, 3, 35, 0, 1, 20, 14, 6, 1, 0, 1341, 14, USC, 205, 53, 372, 40, 32, 6, 45, 0, 0, 35, 18, 13, 3, 2, 2259, 49
11/29/2014, Mississippi State, 163, 47, 282, 37, 22, 4, 25, 0, 0, 21, 21, 8, 3, 1, 2145, 17, Mississippi, 205, 31, 327, 31, 14, 2, 25, 0, 1, 15, 14, 4, 1, 1, 1455, 31
11/29/2014, Florida, 113, 33, 169, 32, 13, 10, 105, 0, 2, 13, 18, 6, 1, 0, 1720, 19, Florida State, 181, 41, 125, 24, 12, 8, 63, 0, 4, 17, 13, 4, 2, 0, 1880, 24
11/29/2014, Baylor, 255, 54, 292, 42, 26, 8, 80, 0, 0, 37, 20, 11, 1, 0, 2009, 48, Texas Tech, 103, 26, 609, 57, 31, 11, 125, 0, 1, 31, 16, 8, 2, 1, 1591, 46
11/29/2014, Rutgers, 144, 35, 347, 42, 28, 7, 60, 0, 0, 24, 14, 8, 1, 0, 1986, 41, Maryland, 281, 36, 195, 24, 14, 9, 70, 0, 0, 20, 13, 7, 1, 0, 1614, 38
11/29/2014, UAB, 371, 54, 176, 22, 15, 10, 97, 0, 0, 25, 16, 9, 2, 1, 1953, 45, Southern Mississippi, 97, 28, 263, 42, 24, 2, 20, 0, 0, 26, 15, 5, 1, 1, 1647, 24
11/29/2014, Michigan State, 118, 41, 180, 26, 13, 5, 30, 0, 1, 18, 16, 9, 0, 0, 2095, 34, Penn State, 38, 22, 195, 45, 21, 4, 35, 0, 1, 16, 16, 6, 3, 1, 1505, 10
11/29/2014, Minnesota, 177, 44, 95, 18, 5, 7, 72, 0, 0, 12, 15, 5, 1, 0, 1637, 24, Wisconsin, 233, 46, 215, 18, 11, 7, 69, 0, 0, 20, 12, 5, 0, 0, 1963, 34
11/29/2014, Kansas, 58, 22, 139, 27, 16, 3, 28, 0, 2, 12, 12, 5, 0, 0, 1416, 13, Kansas State, 194, 39, 311, 30, 23, 6, 50, 0, 0, 27, 11, 6, 1, 1, 2184, 51
11/29/2014, Connecticut, 107, 36, 162, 27, 13, 10, 115, 0, 1, 14, 15, 5, 0, 0, 1687, 10, Memphis, 178, 44, 194, 41, 22, 4, 40, 0, 0, 28, 18, 8, 1, 1, 1913, 41
11/29/2014, Tennessee, 170, 45, 92, 20, 11, 6, 55, 0, 2, 19, 13, 3, 0, 0, 1793, 24, Vanderbilt, 123, 36, 149, 30, 13, 7, 50, 0, 3, 19, 13, 4, 1, 0, 1807, 17
11/29/2014, BYU, 107, 39, 433, 38, 23, 9, 90, 0, 1, 26, 14, 7, 3, 3, 1502, 42, California, 173, 41, 393, 60, 38, 7, 78, 0, 1, 34, 21, 12, 3, 2, 2098, 35
11/29/2014, Louisiana-Monroe, 19, 16, 322, 48, 30, 4, 33, 0, 0, 16, 16, 6, 1, 1, 1407, 16, Georgia Southern, 333, 59, 136, 19, 8, 6, 65, 0, 0, 19, 18, 7, 4, 2, 2193, 22
11/29/2014, Hawai'i, 106, 46, 247, 39, 22, 10, 76, 0, 2, 22, 18, 4, 6, 6, 2057, 21, Fresno State, 171, 37, 162, 32, 19, 9, 69, 0, 2, 23, 16, 9, 1, 1, 1543, 28
11/29/2014, Wake Forest, 64, 24, 251, 36, 24, 3, 35, 0, 0, 18, 11, 3, 5, 2, 2196, 21, Duke, 146, 45, 293, 32, 20, 3, 29, 0, 0, 21, 18, 11, 3, 1, 1855, 41
11/29/2014, Pittsburgh, 226, 47, 134, 12, 8, 6, 50, 0, 0, 22, 10, 5, 1, 1, 1921, 35, Miami (Florida), 125, 28, 296, 45, 22, 7, 57, 0, 0, 21, 18, 8, 3, 2, 1679, 23
11/29/2014, Middle Tennessee, 259, 44, 99, 17, 9, 6, 35, 0, 2, 19, 11, 6, 0, 0, 1655, 21, UTEP, 250, 48, 106, 13, 7, 3, 33, 0, 0, 20, 13, 7, 0, 0, 1945, 24
11/29/2014, Auburn, 172, 47, 456, 43, 27, 7, 55, 0, 1, 28, 19, 9, 3, 2, 2034, 44, Alabama, 227, 34, 312, 27, 20, 3, 30, 0, 3, 24, 9, 5, 2, 2, 1566, 55
11/29/2014, Oregon, 198, 40, 367, 25, 19, 8, 92, 0, 0, 26, 11, 4, 2, 2, 1591, 47, Oregon State, 146, 32, 216, 47, 23, 7, 75, 0, 0, 21, 18, 7, 5, 2, 2009, 19
11/29/2014, Utah State, 109, 30, 159, 28, 16, 7, 52, 0, 1, 16, 11, 1, 2, 0, 1462, 19, Boise State, 283, 54, 215, 28, 19, 7, 60, 0, 0, 26, 16, 8, 2, 1, 2138, 50
11/29/2014, Washington, 188, 37, 249, 41, 25, 7, 60, 0, 1, 22, 17, 8, 3, 1, 2008, 31, Washington State, 21, 18, 355, 49, 27, 9, 70, 0, 2, 20, 10, 1, 5, 2, 1592, 13
11/29/2014, Nevada, 408, 53, 46, 13, 5, 11, 87, 0, 1, 21, 11, 3, 1, 1, 1991, 49, UNLV, 205, 36, 171, 39, 21, 3, 35, 0, 3, 25, 13, 2, 2, 2, 1682, 27
