Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
11/15/2014, Eastern Michigan, 87, 37, 283, 22, 14, 8, 70, 0, 2, 15, 13, 5, 1, 0, 1616, 7, Western Michigan, 137, 42, 360, 20, 18, 1, 10, 0, 0, 22, 14, 10, 0, 0, 1984, 51
11/15/2014, Rice, 81, 35, 99, 23, 11, 2, 19, 0, 0, 15, 12, 3, 1, 0, 1575, 14, Marshall, 284, 44, 297, 37, 23, 7, 70, 0, 1, 30, 16, 12, 0, 0, 2025, 41
11/15/2014, Wake Forest, 58, 35, 161, 32, 15, 2, 21, 0, 0, 12, 19, 7, 1, 1, 1878, 13, North Carolina State, 362, 46, 83, 19, 8, 2, 10, 0, 0, 20, 13, 7, 0, 0, 1722, 42
11/15/2014, TCU, 133, 36, 330, 36, 26, 5, 40, 0, 1, 24, 16, 8, 2, 1, 1702, 34, Kansas, 76, 36, 342, 38, 20, 7, 55, 0, 1, 19, 18, 7, 1, 1, 1849, 30
11/15/2014, Appalachian State, 294, 63, 255, 22, 14, 10, 87, 0, 0, 29, 15, 7, 2, 2, 2506, 37, Arkansas State, 167, 30, 147, 29, 14, 5, 54, 0, 0, 14, 11, 0, 4, 2, 1094, 32
11/15/2014, Georgia Southern, 375, 47, 73, 16, 10, 7, 65, 0, 2, 19, 12, 6, 2, 0, 1854, 19, Navy, 394, 50, 71, 8, 5, 0, 0, 0, 0, 23, 7, 3, 1, 1, 1746, 52
11/15/2014, Mississippi State, 138, 40, 290, 48, 27, 4, 33, 0, 3, 26, 16, 5, 3, 3, 1915, 20, Alabama, 124, 32, 211, 31, 19, 7, 61, 0, 0, 17, 14, 5, 0, 0, 1685, 25
11/15/2014, Memphis, 156, 40, 178, 25, 14, 4, 51, 0, 0, 13, 14, 2, 0, 0, 1585, 38, Tulane, 155, 39, 196, 48, 26, 3, 30, 0, 3, 21, 18, 6, 1, 0, 2015, 7
11/15/2014, Nebraska, 118, 46, 62, 18, 6, 7, 55, 0, 1, 12, 14, 3, 1, 1, 1720, 24, Wisconsin, 581, 53, 46, 11, 7, 6, 55, 0, 0, 20, 8, 3, 0, 0, 1880, 59
11/15/2014, Northwestern, 263, 48, 284, 48, 30, 5, 62, 0, 2, 28, 20, 8, 3, 1, 1908, 43, Notre Dame, 211, 40, 287, 40, 21, 4, 47, 0, 1, 28, 15, 7, 1, 1, 1692, 40
11/15/2014, Middle Tennessee, 142, 45, 286, 33, 21, 7, 70, 0, 3, 22, 14, 7, 2, 1, 1780, 28, Florida International, 144, 40, 231, 24, 17, 3, 25, 0, 0, 17, 14, 5, 1, 1, 1820, 38
11/15/2014, Oklahoma, 384, 51, 133, 20, 10, 9, 67, 0, 3, 25, 15, 10, 1, 1, 1960, 42, Texas Tech, 93, 24, 393, 50, 27, 9, 85, 0, 0, 23, 18, 10, 2, 1, 1640, 30
11/15/2014, Indiana, 294, 53, 179, 31, 15, 9, 82, 0, 1, 22, 15, 1, 4, 1, 1858, 23, Rutgers, 212, 40, 217, 27, 16, 5, 41, 0, 0, 19, 14, 4, 1, 0, 1742, 45
11/15/2014, Washington, 245, 60, 259, 30, 21, 13, 111, 0, 0, 25, 22, 13, 0, 0, 2165, 26, Arizona, 133, 40, 242, 40, 17, 2, 14, 0, 2, 22, 15, 3, 2, 1, 1435, 27
11/15/2014, New Mexico, 246, 49, 154, 18, 8, 3, 16, 0, 1, 18, 15, 8, 2, 0, 1982, 21, Utah State, 272, 36, 150, 21, 13, 3, 25, 0, 1, 19, 12, 6, 0, 0, 1618, 28
11/15/2014, Kentucky, 94, 34, 168, 29, 13, 5, 35, 0, 2, 15, 14, 3, 0, 0, 1558, 16, Tennessee, 214, 51, 297, 29, 19, 3, 40, 0, 0, 28, 17, 7, 2, 2, 2042, 50
11/15/2014, Hawai'i, 90, 40, 150, 16, 9, 6, 45, 0, 1, 11, 15, 5, 1, 1, 1755, 13, San Jose State, 157, 41, 305, 45, 25, 3, 20, 0, 1, 24, 19, 12, 4, 1, 2010, 0
11/15/2014, Troy, 293, 57, 231, 26, 19, 8, 69, 0, 0, 23, 20, 9, 3, 2, 2325, 34, Idaho, 119, 29, 277, 36, 14, 5, 40, 0, 3, 21, 11, 1, 5, 2, 1275, 17
11/15/2014, Utah, 70, 32, 177, 28, 21, 5, 55, 0, 0, 14, 16, 7, 0, 0, 1654, 20, Stanford, 190, 38, 104, 28, 17, 6, 60, 0, 0, 17, 14, 3, 1, 1, 1946, 17
11/15/2014, Louisiana-Lafayette, 282, 47, 174, 14, 11, 5, 32, 0, 1, 20, 10, 3, 1, 0, 1838, 34, Louisiana-Monroe, -39, 21, 483, 56, 39, 0, 0, 0, 0, 21, 15, 5, 5, 2, 1762, 27
11/15/2014, UNLV, 199, 45, 204, 45, 20, 5, 28, 0, 1, 18, 22, 6, 3, 2, 2059, 23, BYU, 267, 41, 325, 32, 18, 5, 50, 0, 0, 23, 14, 6, 1, 0, 1541, 42
11/15/2014, Auburn, 150, 35, 142, 28, 15, 7, 78, 0, 1, 17, 14, 8, 2, 0, 1658, 7, Georgia, 289, 52, 123, 19, 10, 6, 51, 0, 0, 27, 13, 5, 1, 1, 1942, 34
11/15/2014, Texas State, 106, 40, 300, 44, 25, 7, 72, 0, 0, 22, 18, 6, 3, 2, 1816, 20, South Alabama, 174, 35, 210, 29, 21, 6, 46, 0, 1, 17, 13, 5, 1, 1, 1784, 24
11/15/2014, Missouri, 335, 49, 252, 40, 23, 12, 81, 0, 1, 32, 21, 13, 2, 1, 2250, 34, Texas A&M, 104, 27, 237, 36, 24, 4, 44, 0, 1, 18, 14, 4, 3, 2, 1350, 27
11/15/2014, Texas, 125, 43, 305, 33, 24, 6, 49, 0, 0, 24, 19, 11, 0, 0, 2317, 28, Oklahoma State, 34, 23, 158, 29, 17, 5, 70, 0, 1, 9, 13, 2, 1, 1, 1283, 7
11/15/2014, Florida State, 114, 19, 304, 42, 25, 2, 15, 0, 1, 20, 11, 5, 0, 0, 1463, 30, Miami (Florida), 176, 40, 316, 34, 16, 5, 51, 0, 1, 19, 18, 10, 2, 1, 2137, 26
11/15/2014, South Florida, 167, 40, 211, 31, 15, 8, 96, 0, 0, 18, 16, 6, 4, 3, 1946, 14, SMU, 68, 22, 189, 31, 22, 3, 17, 0, 0, 13, 11, 3, 0, 0, 1654, 13
11/15/2014, Michigan State, 242, 47, 240, 31, 14, 10, 75, 0, 0, 23, 18, 6, 2, 2, 2252, 37, Maryland, 6, 17, 246, 43, 20, 5, 30, 0, 3, 11, 14, 2, 3, 1, 1348, 15
11/15/2014, LSU, 36, 32, 87, 22, 12, 3, 20, 0, 0, 12, 14, 6, 1, 0, 1686, 0, Arkansas, 95, 38, 169, 27, 16, 4, 43, 0, 0, 17, 17, 10, 0, 0, 1914, 17
11/15/2014, North Texas, 100, 30, 107, 28, 16, 5, 25, 0, 1, 13, 15, 6, 0, 0, 1620, 17, UTEP, 351, 46, 87, 11, 8, 6, 61, 0, 0, 18, 12, 7, 1, 0, 1980, 35
11/15/2014, San Diego State, 169, 36, 188, 30, 18, 8, 75, 0, 1, 16, 16, 6, 2, 1, 1750, 29, Boise State, 212, 47, 187, 28, 19, 5, 37, 0, 2, 22, 17, 9, 1, 1, 1850, 38
11/15/2014, Arizona State, 103, 31, 264, 44, 22, 5, 54, 0, 2, 20, 17, 7, 1, 0, 1589, 27, Oregon State, 247, 37, 251, 33, 19, 9, 76, 0, 1, 19, 12, 1, 2, 1, 2011, 35
