Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/17/2001,Clemson,15,South Carolina,20,5.5
11/17/2001,U.C.L.A.,0,Southern Cal,27,-3.5
11/17/2001,Virginia Tech,31,Virginia,17,-14.5
11/17/2001,Eastern Michigan,7,Toledo,28,33.0
11/17/2001,Ohio,18,Marshall,42,25.0
11/17/2001,Florida State,13,Florida,37,15.5
11/17/2001,UTEP,20,Rice,24,23.0
11/17/2001,U-A-B,43,Houston,21,-16.0
11/17/2001,North Texas,50,Idaho,27,-3.0
11/17/2001,Wyoming,16,San Diego State,38,6.0
11/17/2001,Miami-Ohio,51,Hawaii,52,8.0
11/22/2001,Nicholls State,28,Arkansas State,22, 
11/22/2001,Northwestern,28,Illinois,34,18.0
11/22/2001,Mississippi,28,Mississippi State,36,-3.0
11/23/2001,Louisville,22,Texas Christian,37,-7.5
11/23/2001,Texas,21,Texas A+M,7,-15.0
11/23/2001,California,20,Rutgers,10,-13.0
11/23/2001,Arkansas,38,Louisiana State,41,9.0
11/23/2001,Arizona,34,Arizona State,21,7.5
11/23/2001,Nebraska,36,Colorado,62,-10.0
11/23/2001,Southern Miss,28,East Carolina,21,2.5
11/23/2001,Toledo,21,Bowling Green,56,-3.0
11/23/2001,San Jose State,21,Fresno State,40,28.0
11/24/2001,Stephen F Austin,3,Texas Tech,58, 
11/24/2001,Idaho,27,Montana,33, 
11/24/2001,Southern Illinois,12,Baylor,56, 
11/24/2001,Youngstown State,24,Marshall,38, 
11/24/2001,Connecticut,7,Temple,56,19.0
11/24/2001,Boston College,28,Syracuse,39,4.0
11/24/2001,Penn State,42,Michigan State,37,2.5
11/24/2001,Purdue,7,Indiana,13,1.0
11/24/2001,Wisconsin,31,Minnesota,42,-3.0
11/24/2001,Ohio,7,No Carolina State,27,25.0
11/24/2001,Pittsburgh,23,West Virginia,17,-3.0
11/24/2001,Oklahoma State,16,Oklahoma,13,27.5
11/24/2001,Ohio State,26,Michigan,20,9.5
11/24/2001,Washington,7,Miami-Florida,65,25.0
11/24/2001,Iowa,14,Iowa State,17,-3.5
11/24/2001,Cincinnati,36,Memphis,34,3.0
11/24/2001,Wyoming,14,Kansas,27,3.5
11/24/2001,Missouri,3,Kansas State,24,21.0
11/24/2001,Louisiana Tech,19,Tulsa,7,-20.0
11/24/2001,Rice,20,S-M-U,37,-6.0
11/24/2001,Central Michigan,10,Boise State,26,27.0
11/24/2001,Vanderbilt,0,Tennessee,38,25.0
11/24/2001,Miami-Ohio,20,Kent State,24,-5.5
11/24/2001,UL-Lafayette,0,U-C-F,31,28.0
11/24/2001,Eastern Michigan,62,Akron,65,17.0
11/24/2001,Ball State,35,Western Michigan,31,10.5
11/24/2001,Northern Illinois,35,Wake Forest,38,10.0
11/24/2001,Utah State,13,South Florida,34,6.0
11/24/2001,Notre Dame,13,Stanford,17,8.0
11/24/2001,Georgia,31,Georgia Tech,17,2.5
11/24/2001,New Mexico State,0,New Mexico,53,10.0
11/24/2001,Nevada-Reno,48,UTEP,31,-5.5
11/24/2001,Air Force,30,Hawaii,52,9.0
11/29/2001,Southern Miss,15,Alabama,28,6.5
11/30/2001,Marshall,36,Toledo,41,-3.0
12/01/2001,Army,26,Navy,17,-1.5
12/01/2001,Penn State,14,Virginia,20,-5.5
12/01/2001,Miami-Florida,26,Virginia Tech,24,-13.5
12/01/2001,Duke,31,Clemson,59,27.0
12/01/2001,Houston,7,Georgia,35,31.5
12/01/2001,UL-Monroe,10,Cincinnati,42,26.0
12/01/2001,Kentucky,15,Indiana,26,6.5
12/01/2001,Missouri,7,Michigan State,55,7.5
12/01/2001,Notre Dame,24,Purdue,18,1.5
12/01/2001,S-M-U,10,North Carolina,19,23.5
12/01/2001,U-A-B,6,Pittsburgh,24,6.5
12/01/2001,Vanderbilt,27,Mississippi,38,16.0
12/01/2001,Utah,37,Air Force,38,-13.0
12/01/2001,Brigham Young,41,Mississippi State,38,-4.0
12/01/2001,Utah State,21,Fresno State,70,23.0
12/01/2001,North Texas,16,Troy,18,4.0
12/01/2001,Tennessee,34,Florida,32,18.0
12/01/2001,Oregon State,14,Oregon,17,10.5
12/01/2001,Stanford,41,San Jose State,14,-19.5
12/01/2001,Arizona State,42,U.C.L.A.,52,10.0
12/01/2001,Georgia Tech,17,Florida State,28,10.5
12/01/2001,Auburn,14,Louisiana State,27,7.0
12/01/2001,Colorado,39,Texas,37,9.0
12/07/2001,Texas Christian,14,Southern Miss,12,9.5
12/08/2001,Brigham Young,45,Hawaii,72,-3.0
12/08/2001,Louisiana State,31,Tennessee,20,6.5
