Date,Visitor,Visitor Score,Home Team,Home Score,Line
10/08/2011,Arizona,27,Oregon State,37,-2.5
10/08/2011,Kansas,28,Oklahoma State,70,31.0
10/08/2011,Michigan,42,Northwestern,24,-7.5
10/08/2011,East Carolina,3,Houston,56,11.5
10/08/2011,Iowa State,26,Baylor,49,16.0
10/08/2011,Kentucky,3,South Carolina,54,20.5
10/08/2011,Florida State,30,Wake Forest,35,-10.0
10/08/2011,Texas A+M,45,Texas Tech,40,-9.5
10/08/2011,Missouri,17,Kansas State,24,-4.0
10/08/2011,Syracuse,37,Tulane,34,-10.0
10/08/2011,Wyoming,19,Utah State,63,10.5
10/08/2011,Florida,11,Louisiana State,41,14.0
10/08/2011,Ohio State,27,Nebraska,34,10.5
10/08/2011,Washington State,25,U.C.L.A.,28,4.0
10/08/2011,Texas Christian,27,San Diego State,14,-5.0
10/08/2011,Florida Intl,27,Akron,17,-17.0
10/08/2011,Troy,17,UL-Lafayette,31,-6.5
10/08/2011,Arkansas State,24,UL-Monroe,19,-2.5
10/08/2011,Florida Atlantic,17,North Texas,31,4.0
10/13/2011,San Diego State,41,Air Force,27,7.0
10/13/2011,Southern Cal,30,California,9,-3.0
10/14/2011,Hawaii,27,San Jose State,28,-6.0
10/15/2011,Miami-Florida,30,North Carolina,24,1.5
10/15/2011,Purdue,18,Penn State,23,12.0
10/15/2011,Indiana,7,Wisconsin,59,38.0
10/15/2011,Navy,20,Rutgers,21,3.0
10/15/2011,Florida State,41,Duke,16,-12.0
10/15/2011,Toledo,28,Bowling Green,21,-9.5
10/15/2011,Clemson,56,Maryland,45,-9.5
10/15/2011,Virginia Tech,38,Wake Forest,17,-7.5
10/15/2011,Georgia Tech,21,Virginia,24,-8.0
10/15/2011,South Carolina,14,Mississippi State,12,-3.5
10/15/2011,Buffalo,0,Temple,34,21.5
10/15/2011,Nevada-Las Vegas,14,Wyoming,41,10.5
10/15/2011,Iowa State,17,Missouri,52,17.0
10/15/2011,Eastern Michigan,35,Central Michigan,28,11.0
10/15/2011,Miami-Ohio,9,Kent State,3,-3.0
10/15/2011,Western Michigan,22,Northern Illinois,51,1.5
10/15/2011,Utah,26,Pittsburgh,14,6.0
10/15/2011,Brigham Young,38,Oregon State,28,3.5
10/15/2011,Arizona State,27,Oregon,41,14.5
10/15/2011,Baylor,28,Texas A+M,55,8.0
10/15/2011,Louisiana State,38,Tennessee,7,-17.0
10/15/2011,Colorado,24,Washington,52,17.5
10/15/2011,Michigan,14,Michigan State,28,3.0
10/15/2011,Ohio State,17,Illinois,7,3.5
10/15/2011,Florida,6,Auburn,17,-2.5
10/15/2011,Louisville,16,Cincinnati,25,13.0
10/15/2011,Ball State,23,Ohio,20,14.5
10/15/2011,UTEP,44,Tulane,7,1.5
10/15/2011,Alabama,52,Mississippi,7,-28.0
10/15/2011,Oklahoma,47,Kansas,17,-37.5
10/15/2011,New Mexico,7,Nevada-Reno,49,29.5
10/15/2011,U-C-F,17,S-M-U,38,3.5
10/15/2011,Boise State,63,Colorado State,13,-32.5
10/15/2011,Stanford,44,Washington State,14,-20.0
10/15/2011,Georgia,33,Vanderbilt,28,-13.5
10/15/2011,Oklahoma State,38,Texas,26,-7.5
10/15/2011,Kansas State,41,Texas Tech,34,3.5
10/15/2011,South Florida,10,Connecticut,16,-7.5
10/15/2011,East Carolina,35,Memphis,17,-13.5
10/15/2011,Rice,20,Marshall,24,5.5
10/15/2011,Northwestern,31,Iowa,41,6.0
10/15/2011,Idaho,24,New Mexico State,31,-1.0
10/15/2011,U-A-B,20,Tulsa,37,21.5
10/15/2011,Utah State,21,Fresno State,31,-3.0
10/15/2011,North Texas,10,UL-Lafayette,30,9.0
10/15/2011,UL-Monroe,38,Troy,10,7.0
10/15/2011,Western Kentucky,20,Florida Atlantic,0,2.0
10/18/2011,Florida Intl,16,Arkansas State,34,3.5
10/20/2011,U-C-F,24,U-A-B,26,-17.0
10/20/2011,U.C.L.A.,12,Arizona,48,5.0
10/21/2011,Rutgers,14,Louisville,16,-1.0
10/21/2011,West Virginia,23,Syracuse,49,-14.5
10/22/2011,Indiana,24,Iowa,45,23.0
10/22/2011,No Carolina State,28,Virginia,14,4.5
10/22/2011,Illinois,14,Purdue,21,-3.0
10/22/2011,Maryland,16,Florida State,41,18.5
10/22/2011,Georgia Tech,7,Miami-Florida,24,3.0
10/22/2011,Wake Forest,24,Duke,23,-3.5
10/22/2011,Arkansas,29,Mississippi,24,-15.5
10/22/2011,Cincinnati,37,South Florida,34,3.0
10/22/2011,North Carolina,38,Clemson,59,10.0
10/22/2011,Northern Illinois,31,Buffalo,30,-14.0
10/22/2011,Boston College,14,Virginia Tech,30,21.5
10/22/2011,Texas A+M,33,Iowa State,17,-21.5
10/22/2011,Western Michigan,10,Eastern Michigan,14,-12.0
10/22/2011,New Mexico,0,Texas Christian,69,44.5
10/22/2011,Central Michigan,27,Ball State,31,2.5
10/22/2011,Tulsa,38,Rice,20,-10.5
10/22/2011,Army,21,Vanderbilt,44,10.5
10/22/2011,Louisiana Tech,24,Utah State,17,6.0
10/22/2011,Temple,10,Bowling Green,13,-12.5
10/22/2011,Ohio,37,Akron,20,-14.0
10/22/2011,Memphis,33,Tulane,17,12.5
10/22/2011,Oklahoma State,45,Missouri,24,-7.0
10/22/2011,Oregon,45,Colorado,2,-31.0
10/22/2011,Nebraska,41,Minnesota,14,-24.0
10/22/2011,Utah,10,California,34,1.0
10/22/2011,Air Force,26,Boise State,37,28.0
10/22/2011,Kansas State,59,Kansas,21,-11.0
10/22/2011,Texas Tech,41,Oklahoma,38,29.0
10/22/2011,Oregon State,44,Washington State,21,3.0
10/22/2011,East Carolina,38,Navy,35,12.5
10/22/2011,Fresno State,38,Nevada-Reno,45,12.0
10/22/2011,Marshall,28,Houston,63,24.0
10/22/2011,Penn State,34,Northwestern,24,-4.0
10/22/2011,Miami-Ohio,28,Toledo,49,16.5
10/22/2011,Tennessee,6,Alabama,37,30.0
10/22/2011,Southern Cal,31,Notre Dame,17,9.5
10/22/2011,S-M-U,3,Southern Miss,27,3.0
10/22/2011,Washington,21,Stanford,65,19.5
10/22/2011,Auburn,10,Louisiana State,45,20.5
10/22/2011,Wisconsin,31,Michigan State,37,-7.5
10/22/2011,Colorado State,17,UTEP,31,10.0
10/22/2011,New Mexico State,34,Hawaii,45,22.5
10/22/2011,UL-Lafayette,23,Western Kentucky,42,-3.0
10/22/2011,Middle Tennessee,38,Florida Atlantic,14,-4.5
10/22/2011,UL-Monroe,21,North Texas,38,-6.0
10/22/2011,Jacksonville St,14,Kentucky,38, 
10/22/2011,Idaho State,3,Brigham Young,56, 
10/25/2011,Troy,20,Florida Intl,23,7.0
10/26/2011,Connecticut,20,Pittsburgh,35,10.0
10/27/2011,Virginia,28,Miami-Florida,21,14.0
10/27/2011,Rice,34,Houston,73,27.5
10/28/2011,Brigham Young,28,Texas Christian,38,13.0
10/29/2011,Mississippi State,28,Kentucky,16,-10.0
10/29/2011,U-A-B,14,Marshall,59,5.0
10/29/2011,Central Michigan,23,Akron,22,-7.0
10/29/2011,Ball State,35,Western Michigan,45,12.0
10/29/2011,Wake Forest,24,North Carolina,49,6.5
10/29/2011,No Carolina State,0,Florida State,34,18.5
10/29/2011,Clemson,17,Georgia Tech,31,-3.5
10/29/2011,Iowa,21,Minnesota,22,-16.5
10/29/2011,Michigan State,3,Nebraska,24,4.5
10/29/2011,Northwestern,59,Indiana,38,-9.0
10/29/2011,Purdue,14,Michigan,36,14.5
10/29/2011,Illinois,7,Penn State,10,5.5
10/29/2011,Virginia Tech,14,Duke,10,-15.0
10/29/2011,West Virginia,41,Rutgers,31,-6.5
10/29/2011,Syracuse,10,Louisville,27,3.0
10/29/2011,Boston College,28,Maryland,17,6.5
10/29/2011,Mississippi,23,Auburn,41,13.0
10/29/2011,Arkansas,31,Vanderbilt,28,-9.5
10/29/2011,Kansas,0,Texas,43,28.0
10/29/2011,Bowling Green,15,Kent State,27,-4.0
10/29/2011,Air Force,42,New Mexico,0,-30.5
10/29/2011,S-M-U,7,Tulsa,38,2.5
10/29/2011,Colorado,14,Arizona State,48,31.0
10/29/2011,Tulane,13,East Carolina,34,16.5
10/29/2011,Missouri,38,Texas A+M,31,10.5
10/29/2011,Iowa State,41,Texas Tech,7,14.5
10/29/2011,Buffalo,13,Miami-Ohio,41,4.0
10/29/2011,Navy,14,Notre Dame,56,23.5
10/29/2011,Georgia,24,Florida,20,-3.0
10/29/2011,San Jose State,28,Louisiana Tech,38,7.0
10/29/2011,Memphis,0,U-C-F,41,29.5
10/29/2011,Hawaii,16,Idaho,14,-7.0
10/29/2011,Colorado State,35,Nevada-Las Vegas,38,-2.5
