Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/03/2012,San Jose State,42,Idaho,13,-21.0
11/03/2012,S-M-U,17,U-C-F,42,9.5
11/03/2012,Connecticut,6,South Florida,13,7.5
11/03/2012,Western Michigan,42,Central Michigan,31,-1.0
11/03/2012,Miami-Ohio,24,Buffalo,27,3.0
11/03/2012,Mississippi,10,Georgia,37,13.5
11/03/2012,Syracuse,24,Cincinnati,35,5.5
11/03/2012,Washington State,6,Utah,49,12.0
11/03/2012,U-A-B,27,Southern Miss,19,3.5
11/03/2012,Memphis,28,Marshall,38,19.0
11/03/2012,Michigan,35,Minnesota,13,-9.0
11/03/2012,Oklahoma State,30,Kansas State,44,8.5
11/03/2012,Texas,31,Texas Tech,22,7.0
11/03/2012,Texas A+M,38,Mississippi State,13,-6.0
11/03/2012,Kansas,14,Baylor,41,16.5
11/03/2012,Oklahoma,35,Iowa State,20,-13.0
11/03/2012,Oregon,62,Southern Cal,51,-8.5
11/03/2012,Rice,49,Tulane,47,-6.0
11/03/2012,Hawaii,10,Fresno State,45,33.0
11/03/2012,Arizona,10,U.C.L.A.,66,3.0
11/03/2012,New Mexico,7,Nevada-Las Vegas,35,3.0
11/03/2012,San Diego State,21,Boise State,19,16.5
11/03/2012,Florida Atlantic,17,Navy,24,17.0
11/03/2012,Florida Intl,28,South Alabama,20,-3.5
11/03/2012,Troy,48,Tennessee,55,18.5
11/03/2012,Arkansas State,37,North Texas,19,-4.0
11/03/2012,UL-Lafayette,40,UL-Monroe,24,9.5
11/06/2012,Ball State,34,Toledo,27,6.5
11/07/2012,Bowling Green,26,Ohio,14,2.5
11/08/2012,Florida State,28,Virginia Tech,22,-13.0
11/08/2012,UL-Monroe,23,Arkansas State,45,7.5
11/09/2012,Pittsburgh,17,Connecticut,24,-4.0
11/10/2012,Northwestern,31,Michigan,38,8.0
11/10/2012,Maryland,10,Clemson,45,32.0
11/10/2012,Wake Forest,6,No Carolina State,37,8.0
11/10/2012,Army,7,Rutgers,28,17.5
11/10/2012,Louisville,26,Syracuse,45,-1.5
11/10/2012,Miami-Florida,40,Virginia,41,1.5
11/10/2012,Minnesota,17,Illinois,3,-2.5
11/10/2012,Wisconsin,62,Indiana,14,-7.5
11/10/2012,Purdue,27,Iowa,24,5.0
11/10/2012,Vanderbilt,27,Mississippi,26,2.5
11/10/2012,Georgia Tech,68,North Carolina,50,8.5
11/10/2012,Central Michigan,34,Eastern Michigan,31,-2.5
11/10/2012,Kent State,48,Miami-Ohio,32,-7.0
11/10/2012,Idaho,13,Brigham Young,52,40.5
11/10/2012,Massachusetts,22,Akron,14,14.5
11/10/2012,Western Michigan,24,Buffalo,29,-2.5
11/10/2012,Texas A+M,29,Alabama,24,13.5
11/10/2012,Georgia,38,Auburn,0,-15.0
11/10/2012,Penn State,23,Nebraska,32,8.5
11/10/2012,Notre Dame,21,Boston College,6,-20.0
11/10/2012,Arizona State,17,Southern Cal,38,10.0
11/10/2012,Utah,15,Washington,34,0.0
11/10/2012,Wyoming,28,New Mexico,23,-2.5
11/10/2012,San Jose State,47,New Mexico State,7,-20.5
11/10/2012,Oregon,59,California,17,-29.5
11/10/2012,West Virginia,34,Oklahoma State,55,10.0
11/10/2012,Kansas State,23,Texas Christian,10,-7.0
11/10/2012,Cincinnati,34,Temple,10,-8.0
11/10/2012,Missouri,51,Tennessee,48,3.5
11/10/2012,Iowa State,7,Texas,33,10.5
11/10/2012,Air Force,9,San Diego State,28,7.0
11/10/2012,Southern Miss,6,S-M-U,34,14.0
11/10/2012,Marshall,31,U-A-B,38,-3.0
11/10/2012,Tulsa,41,Houston,7,-3.5
11/10/2012,Nevada-Las Vegas,11,Colorado State,33,0.0
11/10/2012,Boise State,49,Hawaii,14,-28.0
11/10/2012,U.C.L.A.,44,Washington State,36,-16.5
11/10/2012,U-C-F,31,UTEP,24,-13.5
11/10/2012,Colorado,31,Arizona,56,29.0
11/10/2012,Arkansas,20,South Carolina,38,14.0
11/10/2012,Kansas,34,Texas Tech,41,24.5
11/10/2012,Louisiana Tech,62,Texas State,55,-19.5
11/10/2012,Baylor,34,Oklahoma,42,21.5
11/10/2012,Tulane,23,Memphis,37,1.0
11/10/2012,Oregon State,23,Stanford,27,4.0
11/10/2012,Mississippi State,17,Louisiana State,37,15.0
11/10/2012,Fresno State,52,Nevada-Reno,36,-3.0
11/10/2012,Florida Atlantic,37,Western Kentucky,28,16.5
11/10/2012,Navy,31,Troy,41,-3.0
11/10/2012,South Alabama,14,North Texas,24,7.0
11/10/2012,UL-Lafayette,20,Florida,27,27.5
11/10/2012,McNeese State,24,Texas-San Antonio,31, 
11/14/2012,Ohio,27,Ball State,52,6.0
11/14/2012,Toledo,24,Northern Illinois,31,10.0
11/15/2012,North Carolina,37,Virginia,13,-3.5
11/16/2012,Hawaii,7,Air Force,21,23.5
11/16/2012,Florida Intl,34,Florida Atlantic,24,1.0
11/17/2012,Duke,24,Georgia Tech,42,12.0
11/17/2012,Temple,63,Army,32,3.5
11/17/2012,Kent State,31,Bowling Green,24,2.5
11/17/2012,Virginia Tech,30,Boston College,23,-10.0
11/17/2012,Minnesota,14,Nebraska,38,21.5
11/17/2012,Arkansas,14,Mississippi State,45,5.0
11/17/2012,South Florida,9,Miami-Florida,40,6.5
11/17/2012,Purdue,20,Illinois,17,-6.5
11/17/2012,Iowa State,51,Kansas,23,-3.5
11/17/2012,Houston,41,Marshall,44,3.5
11/17/2012,Florida State,41,Maryland,14,-31.5
11/17/2012,Buffalo,29,Massachusetts,19,-12.0
11/17/2012,Northwestern,23,Michigan State,20,7.0
11/17/2012,No Carolina State,48,Clemson,62,15.5
11/17/2012,Rutgers,10,Cincinnati,3,6.5
11/17/2012,Indiana,22,Penn State,45,16.5
11/17/2012,Tennessee,18,Vanderbilt,41,2.5
11/17/2012,Miami-Ohio,16,Central Michigan,30,5.5
11/17/2012,Memphis,46,U-A-B,9,8.5
11/17/2012,Eastern Michigan,29,Western Michigan,23,14.0
11/17/2012,Oklahoma,50,West Virginia,49,-11.0
11/17/2012,Southern Cal,28,U.C.L.A.,38,-5.0
11/17/2012,Colorado State,14,Boise State,42,30.0
11/17/2012,Texas State,10,Navy,21,13.0
11/17/2012,Kansas State,24,Baylor,52,-12.5
11/17/2012,Nevada-Reno,31,New Mexico,24,-11.0
11/17/2012,Wake Forest,0,Notre Dame,38,23.5
11/17/2012,Stanford,17,Oregon,14,19.0
11/17/2012,California,14,Oregon State,62,16.0
11/17/2012,S-M-U,14,Rice,36,-3.5
11/17/2012,East Carolina,28,Tulane,23,-10.0
11/17/2012,U-C-F,21,Tulsa,23,1.0
11/17/2012,Iowa,17,Michigan,42,17.0
11/17/2012,Washington,38,Colorado,3,-20.5
11/17/2012,Brigham Young,14,San Jose State,20,-3.0
11/17/2012,Wyoming,28,Nevada-Las Vegas,23,-1.5
11/17/2012,Texas-San Antonio,34,Idaho,27,-5.0
11/17/2012,Arizona,34,Utah,24,3.0
11/17/2012,Syracuse,31,Missouri,27,6.0
11/17/2012,Texas Tech,21,Oklahoma State,59,10.0
11/17/2012,Utah State,48,Louisiana Tech,41,-3.0
11/17/2012,Ohio State,21,Wisconsin,14,0.0
11/17/2012,Mississippi,35,Louisiana State,41,18.5
11/17/2012,UTEP,34,Southern Miss,33,-3.0
11/17/2012,Washington State,7,Arizona State,46,22.5
11/17/2012,Arkansas State,41,Troy,34,-4.0
11/17/2012,North Texas,16,UL-Monroe,42,10.0
11/17/2012,Middle Tennessee,20,South Alabama,12,-7.0
11/17/2012,Western Kentucky,27,UL-Lafayette,31,4.5
11/17/2012,Western Carolina,0,Alabama,49, 
11/17/2012,Georgia Southern,14,Georgia,45, 
11/17/2012,Wofford,7,South Carolina,24, 
11/17/2012,Jacksonville St,0,Florida,23, 
11/17/2012,Alabama A+M,7,Auburn,51, 
11/17/2012,Samford,3,Kentucky,34, 
11/17/2012,Sam Houston State,28,Texas A+M,47, 
11/20/2012,Akron,23,Toledo,35,17.5
11/22/2012,Texas Christian,20,Texas,13,7.5
11/23/2012,Nebraska,13,Iowa,7,-15.0
11/23/2012,Buffalo,7,Bowling Green,21,9.0
11/23/2012,Central Michigan,42,Massachusetts,21,-11.0
11/23/2012,Ball State,31,Miami-Ohio,24,-8.0
11/23/2012,Syracuse,38,Temple,20,-7.5
11/23/2012,Northern Illinois,49,Eastern Michigan,7,-21.0
11/23/2012,South Florida,10,Cincinnati,27,14.0
11/23/2012,Marshall,59,East Carolina,65,6.5
11/23/2012,Ohio,6,Kent State,28,9.5
11/23/2012,Louisiana State,20,Arkansas,13,-12.0
11/23/2012,Utah,42,Colorado,35,-23.5
11/23/2012,West Virginia,31,Iowa State,24,-3.0
11/23/2012,Washington,28,Washington State,31,-14.0
11/23/2012,Arizona State,41,Arizona,34,3.0
11/24/2012,Michigan,21,Ohio State,26,4.0
11/24/2012,Vanderbilt,55,Wake Forest,21,-13.5
11/24/2012,Connecticut,23,Louisville,20,10.5
11/24/2012,Georgia Tech,10,Georgia,42,15.0
11/24/2012,Maryland,38,North Carolina,45,25.0
11/24/2012,Virginia,14,Virginia Tech,17,10.0
11/24/2012,Michigan State,26,Minnesota,10,-8.5
11/24/2012,Miami-Florida,52,Duke,45,-6.0
11/24/2012,Illinois,14,Northwestern,50,19.5
11/24/2012,Boston College,10,No Carolina State,27,14.0
11/24/2012,Kentucky,17,Tennessee,37,14.0
11/24/2012,Wisconsin,21,Penn State,24,2.0
11/24/2012,Rutgers,6,Pittsburgh,27,1.0
11/24/2012,Indiana,35,Purdue,56,5.5
11/24/2012,Texas State,31,Texas-San Antonio,38,-1.0
11/24/2012,Idaho,9,Utah State,45,37.5
11/24/2012,San Diego State,42,Wyoming,28,-7.0
11/24/2012,Texas Tech,45,Baylor,52,3.5
11/24/2012,Auburn,0,Alabama,49,34.0
11/24/2012,Mississippi State,24,Mississippi,41,0.0
11/24/2012,Stanford,35,U.C.L.A.,17,-3.0
11/24/2012,Brigham Young,50,New Mexico State,14,-27.0
11/24/2012,Air Force,15,Fresno State,48,16.5
11/24/2012,Oklahoma State,48,Oklahoma,51,6.0
11/24/2012,Missouri,29,Texas A+M,59,21.5
11/24/2012,Oregon,48,Oregon State,24,-11.5
11/24/2012,Tulsa,27,S-M-U,35,-6.0
11/24/2012,Florida,37,Florida State,26,6.5
11/24/2012,Louisiana Tech,43,San Jose State,52,3.5
11/24/2012,Southern Miss,24,Memphis,42,3.0
11/24/2012,Tulane,17,Houston,40,12.5
11/24/2012,New Mexico,20,Colorado State,24,3.5
11/24/2012,Rice,33,UTEP,24,0.0
11/24/2012,South Carolina,27,Clemson,17,4.0
11/24/2012,U-A-B,24,U-C-F,49,21.5
11/24/2012,Notre Dame,22,Southern Cal,13,-5.0
11/24/2012,Nevada-Las Vegas,10,Hawaii,48,-3.0
11/24/2012,North Texas,24,Western Kentucky,25,11.5
11/24/2012,Troy,21,Middle Tennessee,24,3.0
11/24/2012,South Alabama,30,UL-Lafayette,52,18.5
11/24/2012,UL-Monroe,23,Florida Intl,17,-4.0
11/29/2012,Louisville,20,Rutgers,17,3.0
11/30/2012,Northern Illinois,44,Kent State,37,-7.0
11/30/2012,U.C.L.A.,24,Stanford,27,9.5
12/01/2012,Cincinnati,34,Connecticut,17,-4.0
12/01/2012,Pittsburgh,27,South Florida,3,-7.0
12/01/2012,Oklahoma,24,Texas Christian,17,-6.5
12/01/2012,Texas,24,Kansas State,42,10.0
12/01/2012,Oklahoma State,34,Baylor,41,-4.0
12/01/2012,Boise State,27,Nevada-Reno,21,-7.5
12/01/2012,Kansas,10,West Virginia,59,21.0
12/01/2012,New Mexico State,28,Texas State,66,13.5
12/01/2012,Middle Tennessee,0,Arkansas State,45,13.0
12/01/2012,UL-Lafayette,35,Florida Atlantic,21,-8.5
12/01/2012,South Alabama,7,Hawaii,23,7.0
12/01/2012,U-C-F,27,Tulsa,33,3.0
12/01/2012,Alabama,32,Georgia,28,-8.0
12/01/2012,Florida State,21,Georgia Tech,15,-14.0
12/01/2012,Nebraska,31,Wisconsin,70,-3.0
12/01/2012,Nicholls State,3,Oregon State,77, 
12/08/2012,Navy,17,Army,13,-7.5
