Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/25/2006,Texas Christian,45,Colorado State,14,-9.0
11/25/2006,Cincinnati,26,Connecticut,23,-5.5
11/25/2006,Louisville,48,Pittsburgh,24,-11.5
11/25/2006,Georgia Tech,12,Georgia,15,2.0
11/25/2006,Virginia,0,Virginia Tech,17,16.0
11/25/2006,South Carolina,31,Clemson,28,5.5
11/25/2006,Notre Dame,24,Southern Cal,44,8.5
11/25/2006,Memphis,38,UTEP,19,13.5
11/25/2006,Boise State,38,Nevada-Reno,7,-2.5
11/25/2006,Purdue,35,Hawaii,42,19.5
11/25/2006,Troy,21,Middle Tennessee,20,7.0
11/25/2006,Arkansas State,13,UL-Lafayette,28,6.5
11/25/2006,Florida Intl,0,Florida Atlantic,31,3.5
11/25/2006,North Texas,3,UL-Monroe,23,7.0
11/30/2006,Ohio,10,Central Michigan,31,3.0
12/01/2006,Southern Miss,20,Houston,34,5.5
12/02/2006,Rutgers,39,West Virginia,41,9.5
12/02/2006,Army,14,Navy,26,20.0
12/02/2006,Louisiana Tech,23,New Mexico State,50,14.0
12/02/2006,Stanford,17,California,26,30.0
12/02/2006,Southern Cal,9,U.C.L.A.,13,-11.5
12/02/2006,Air Force,14,Texas Christian,38,17.0
12/02/2006,Fresno State,14,San Jose State,24,3.5
12/02/2006,Connecticut,17,Louisville,48,29.5
12/02/2006,Colorado State,6,San Diego State,17,0.0
12/02/2006,Oregon State,35,Hawaii,32,7.5
12/02/2006,UL-Monroe,39,UL-Lafayette,20,3.0
12/02/2006,Troy,26,Florida Intl,13,-11.0
12/02/2006,Wake Forest,9,Georgia Tech,6,2.0
12/02/2006,Arkansas,28,Florida,38,3.0
12/02/2006,Nebraska,7,Oklahoma,21,3.5
01/08/2007,Florida,41,Ohio State,14,8.0
