Date,Visitor,Visitor Score,Home Team,Home Score,Line
09/18/2004,Toledo,42,Eastern Michigan,32,-7.0
09/18/2004,Georgia Tech,13,North Carolina,34,-9.5
09/18/2004,U-A-B,7,Florida State,34,24.5
09/18/2004,Notre Dame,31,Michigan State,24,-3.0
09/18/2004,Clemson,6,Texas A+M,27,-2.0
09/18/2004,Texas Christian,35,Texas Tech,70,6.0
09/18/2004,South Florida,3,South Carolina,34,14.0
09/18/2004,Navy,29,Tulsa,0,0.0
09/18/2004,S-M-U,7,Oklahoma State,59,34.5
09/18/2004,U.C.L.A.,37,Washington,31,0.0
09/18/2004,Florida,28,Tennessee,30,3.0
09/18/2004,Hawaii,29,Rice,41,1.0
09/18/2004,Army,21,Houston,35,15.0
09/18/2004,Nebraska,24,Pittsburgh,17,-4.0
09/18/2004,Buffalo,13,Nevada-Reno,38,14.5
09/18/2004,Boise State,47,UTEP,31,-28.5
09/18/2004,Minnesota,34,Colorado State,16,-4.0
09/18/2004,Southern Cal,42,Brigham Young,10,-26.0
09/18/2004,Air Force,27,Nevada-Las Vegas,10,6.5
09/18/2004,Iowa,7,Arizona State,44,1.0
09/18/2004,UL-Lafayette,20,Kansas State,40,31.0
09/18/2004,Florida Atlantic,27,Middle Tennessee,20,1.5
09/18/2004,North Texas,21,Colorado,52,18.0
09/18/2004,Washington State,49,Idaho,8,-24.0
09/18/2004,UL-Monroe,20,Arkansas,49,29.0
09/18/2004,Memphis,47,Arkansas State,35,-23.0
09/18/2004,Utah,48,Utah State,6,-20.0
09/18/2004,Troy,18,New Mexico State,22,-10.0
09/18/2004,No Carolina A+T,3,Wake Forest,42, 
09/18/2004,S E Missouri St,27,Central Michigan,44, 
09/18/2004,Florida A+M,7,Temple,38, 
09/18/2004,Morgan State,28,San Jose State,47, 
09/18/2004,Maine,9,Mississippi State,7, 
09/18/2004,Western Carolina,0,Alabama,52, 
09/18/2004,Portland State,17,Fresno State,27, 
09/23/2004,Akron,24,Kent State,19,7.0
09/23/2004,Miami-Florida,38,Houston,13,-28.0
09/24/2004,Bowling Green,17,Northern Illinois,34,-2.5
09/24/2004,Brigham Young,27,Boise State,28,20.5
09/25/2004,Iowa,17,Michigan,30,13.5
09/25/2004,Boston College,14,Wake Forest,17,1.0
09/25/2004,Purdue,38,Illinois,30,-21.0
09/25/2004,Army,3,Connecticut,40,23.0
09/25/2004,Michigan State,30,Indiana,20,-2.5
09/25/2004,No Carolina State,17,Virginia Tech,16,8.5
09/25/2004,Kentucky,3,Florida,20,17.5
09/25/2004,Vanderbilt,26,Navy,29,7.5
09/25/2004,Louisville,34,North Carolina,0,-7.5
09/25/2004,Texas Tech,31,Kansas,30,-5.5
09/25/2004,Mississippi,32,Wyoming,37,-4.5
09/25/2004,Air Force,35,Utah,49,22.0
09/25/2004,Washington,3,Notre Dame,38,11.0
09/25/2004,Syracuse,10,Virginia,31,27.0
09/25/2004,Clemson,22,Florida State,41,18.0
09/25/2004,Washington State,20,Arizona,19,-3.5
09/25/2004,Penn State,3,Wisconsin,16,3.0
09/25/2004,Maryland,55,Duke,21,-17.0
09/25/2004,Temple,17,Toledo,45,8.0
09/25/2004,Cincinnati,24,East Carolina,19,-12.5
09/25/2004,Memphis,28,U-A-B,35,-2.5
09/25/2004,Southern Cal,31,Stanford,28,-22.0
09/25/2004,Alabama,10,Arkansas,27,5.5
09/25/2004,Buffalo,0,Ohio,34,13.0
09/25/2004,Southern Miss,32,Tulane,14,-13.0
09/25/2004,South Florida,45,Texas Christian,44,9.5
09/25/2004,Rice,13,Texas,35,31.0
09/25/2004,Louisiana Tech,17,Tennessee,42,23.5
09/25/2004,San Jose State,13,S-M-U,36,1.5
09/25/2004,Western Michigan,14,Ball State,41,-4.0
09/25/2004,Mississippi State,0,Louisiana State,51,31.0
09/25/2004,Nevada-Reno,10,San Diego State,27,15.0
09/25/2004,Northwestern,17,Minnesota,43,14.5
09/25/2004,Oregon State,14,Arizona State,27,7.5
09/25/2004,North Texas,14,Baylor,37,-3.5
09/25/2004,Idaho,10,Oregon,48,35.0
09/25/2004,Arkansas State,28,UL-Monroe,21,5.5
09/25/2004,Middle Tennessee,17,UL-Lafayette,24,-1.5
09/25/2004,Troy,7,South Carolina,17,13.5
09/25/2004,New Mexico,38,New Mexico State,3,-7.5
09/25/2004,Utah State,31,Nevada-Las Vegas,21,13.0
09/25/2004,Furman,38,Pittsburgh,41, 
09/25/2004,The Citadel,3,Auburn,33, 
09/25/2004,Montana State,14,Colorado State,39, 
09/25/2004,James Madison,10,West Virginia,45, 
09/25/2004,Eastern Illinois,31,Eastern Michigan,28, 
09/25/2004,Missouri State,7,Tulsa,49, 
09/29/2004,Miami-Ohio,25,Marshall,33,6.5
09/30/2004,Pittsburgh,17,Connecticut,29,5.5
09/30/2004,Navy,24,Air Force,21,1.0
10/01/2004,Utah,28,New Mexico,7,-10.0
10/02/2004,Miami-Florida,27,Georgia Tech,3,-14.0
10/02/2004,Illinois,7,Wisconsin,24,14.5
10/02/2004,Michigan,35,Indiana,14,-19.0
10/02/2004,Wake Forest,21,No Carolina State,27,11.0
10/02/2004,Michigan State,16,Iowa,38,7.5
10/02/2004,Kansas,8,Nebraska,14,11.5
10/02/2004,Arkansas,30,Florida,45,7.5
10/02/2004,Ohio,28,Kentucky,16,14.0
10/02/2004,Kent State,21,Central Michigan,24,2.0
10/02/2004,Texas Christian,21,Army,17,-17.0
10/02/2004,Rutgers,31,Syracuse,41,6.0
10/02/2004,Houston,14,Memphis,41,12.0
10/02/2004,Bowling Green,70,Temple,16,-8.0
10/02/2004,Purdue,41,Notre Dame,16,-2.0
10/02/2004,South Carolina,20,Alabama,3,1.5
10/02/2004,Louisiana State,16,Georgia,45,3.0
10/02/2004,East Carolina,7,Louisville,59,31.5
10/02/2004,Brigham Young,31,Colorado State,21,2.5
10/02/2004,North Carolina,16,Florida State,38,27.5
10/02/2004,Arizona State,28,Oregon,13,2.5
10/02/2004,California,49,Oregon State,7,-6.5
10/02/2004,Akron,19,Northern Illinois,49,17.5
10/02/2004,Washington,13,Stanford,27,14.0
10/02/2004,U-C-F,20,Buffalo,48,-7.5
10/02/2004,Ball State,14,Toledo,52,17.5
10/02/2004,Mississippi State,13,Vanderbilt,31,12.0
10/02/2004,Fresno State,21,Louisiana Tech,28,-14.0
10/02/2004,Iowa State,7,Oklahoma State,36,17.5
10/02/2004,Baylor,14,Texas,44,39.5
10/02/2004,Colorado,9,Missouri,17,8.0
10/02/2004,Texas Tech,13,Oklahoma,28,24.0
10/02/2004,Southern Miss,27,South Florida,20,-6.5
10/02/2004,U-A-B,30,Cincinnati,27,1.0
10/02/2004,West Virginia,13,Virginia Tech,19,3.0
10/02/2004,Ohio State,27,Northwestern,33,-11.0
10/02/2004,Penn State,7,Minnesota,16,16.5
10/02/2004,Kansas State,30,Texas A+M,42,5.5
10/02/2004,Auburn,34,Tennessee,10,1.5
10/02/2004,S-M-U,20,Boise State,38,38.0
10/02/2004,Rice,63,San Jose State,70,-14.5
10/02/2004,San Diego State,10,U.C.L.A.,33,5.5
10/02/2004,Nevada-Reno,13,Nevada-Las Vegas,48,6.5
10/02/2004,Tulsa,16,Hawaii,44,9.0
10/02/2004,Arkansas State,21,Mississippi,28,20.0
10/02/2004,UL-Monroe,10,Wyoming,31,15.5
10/02/2004,Idaho,45,Eastern Michigan,41,7.0
10/02/2004,UL-Lafayette,43,Florida Intl,34,-8.0
10/02/2004,Utah State,21,Troy,49,15.0
10/02/2004,Middle Tennessee,21,North Texas,30,3.0
10/02/2004,New Mexico State,0,UTEP,45,8.0
10/02/2004,Massachusetts,7,Boston College,29, 
10/02/2004,The Citadel,10,Duke,28, 
10/07/2004,Houston,29,Southern Miss,35,16.5
10/07/2004,Clemson,10,Virginia,30,14.0
10/08/2004,Nevada-Las Vegas,24,Brigham Young,20,10.0
10/09/2004,No Carolina State,24,North Carolina,30,-10.5
10/09/2004,Texas,0,Oklahoma,12,7.5
10/09/2004,Florida State,17,Syracuse,13,-18.0
10/09/2004,Wisconsin,24,Ohio State,13,4.0
10/09/2004,Minnesota,24,Michigan,27,3.5
10/09/2004,Indiana,24,Northwestern,31,11.0
10/09/2004,Illinois,25,Michigan State,38,8.5
10/09/2004,Texas A+M,27,Iowa State,3,-7.0
10/09/2004,Pittsburgh,27,Temple,22,-10.5
10/09/2004,Cincinnati,29,Army,48,-16.0
10/09/2004,Bowling Green,38,Central Michigan,14,-17.0
10/09/2004,Kansas State,28,Kansas,31,-3.0
10/09/2004,Tulane,25,East Carolina,27,2.5
10/09/2004,Marshall,16,Ohio,13,-9.5
10/09/2004,Kent State,27,Miami-Ohio,47,19.5
10/09/2004,New Mexico,23,Air Force,28,3.0
10/09/2004,Louisiana Tech,7,Auburn,52,25.5
10/09/2004,Stanford,15,Notre Dame,23,5.5
10/09/2004,U-A-B,27,Mississippi State,13,-11.0
10/09/2004,Oklahoma State,42,Colorado,14,-4.0
10/09/2004,Eastern Michigan,31,Ball State,24,7.0
10/09/2004,San Diego State,10,Wyoming,20,-3.0
10/09/2004,Tennessee,19,Georgia,14,12.5
10/09/2004,Louisiana State,24,Florida,21,2.5
10/09/2004,Arizona,17,U.C.L.A.,37,9.5
10/09/2004,California,17,Southern Cal,23,7.5
10/09/2004,San Jose State,6,Washington,21,17.0
10/09/2004,Virginia Tech,17,Wake Forest,10,-6.0
10/09/2004,Georgia Tech,20,Maryland,7,13.0
10/09/2004,Purdue,20,Penn State,13,-8.0
10/09/2004,Oregon,41,Washington State,38,3.0
10/09/2004,Northern Illinois,30,U-C-F,28,-16.0
10/09/2004,Buffalo,21,Akron,44,8.0
10/09/2004,Rutgers,37,Vanderbilt,34,6.5
10/09/2004,Nebraska,10,Texas Tech,70,7.5
10/09/2004,Missouri,30,Baylor,10,-20.5
10/09/2004,Toledo,59,Western Michigan,33,-13.0
10/09/2004,Alabama,45,Kentucky,17,-4.5
10/09/2004,Mississippi,31,South Carolina,28,17.0
10/09/2004,S-M-U,10,Rice,44,13.5
10/09/2004,UTEP,24,Fresno State,21,17.0
10/09/2004,Nevada-Reno,26,Hawaii,48,16.5
10/09/2004,Arkansas State,17,Middle Tennessee,45,6.5
10/09/2004,UL-Monroe,16,Idaho,14,2.0
10/09/2004,North Texas,31,Utah State,23,3.0
10/09/2004,UL-Lafayette,32,New Mexico State,35,-3.0
10/09/2004,Florida Atlantic,20,Texas State,13, 
10/09/2004,Florida Intl,31,Stephen F Austin,24, 
10/13/2004,West Virginia,31,Connecticut,19,-6.5
10/14/2004,Louisville,38,Miami-Florida,41,8.0
10/15/2004,Texas Christian,25,U-A-B,41,6.0
10/16/2004,Boston College,17,Pittsburgh,20,-8.0
10/16/2004,Temple,6,Rutgers,16,13.0
10/16/2004,Michigan,30,Illinois,19,-17.5
10/16/2004,Minnesota,17,Michigan State,51,-8.0
10/16/2004,Ohio State,7,Iowa,33,2.0
10/16/2004,Duke,7,Georgia Tech,24,16.5
10/16/2004,Notre Dame,27,Navy,9,-6.0
10/16/2004,Tennessee,21,Mississippi,17,-10.0
10/16/2004,Baylor,27,Nebraska,59,23.0
10/16/2004,Vanderbilt,3,Georgia,33,23.5
10/16/2004,Miami-Ohio,25,Buffalo,7,-21.0
10/16/2004,Tulane,24,Memphis,49,23.5
10/16/2004,Texas A+M,36,Oklahoma State,20,7.0
10/16/2004,Eastern Michigan,35,Western Michigan,31,3.5
10/16/2004,Arkansas,20,Auburn,38,12.0
10/16/2004,Iowa State,14,Colorado,19,11.0
10/16/2004,Southern Miss,3,Alabama,27,8.0
10/16/2004,Wyoming,13,Brigham Young,24,7.5
10/16/2004,Arizona,14,Oregon,28,13.0
10/16/2004,Oregon State,29,Washington,14,-7.5
10/16/2004,Arizona State,7,Southern Cal,45,10.5
10/16/2004,Oklahoma,31,Kansas State,21,-19.0
10/16/2004,Virginia,3,Florida State,36,3.0
10/16/2004,No Carolina State,13,Maryland,3,1.5
10/16/2004,Marshall,27,Kent State,17,-13.0
10/16/2004,Ball State,13,Bowling Green,51,30.0
10/16/2004,Central Michigan,10,Northern Illinois,42,19.5
10/16/2004,U.C.L.A.,28,California,45,17.0
10/16/2004,Stanford,23,Washington State,17,2.0
10/16/2004,Wisconsin,20,Purdue,17,7.5
10/16/2004,Akron,26,U-C-F,21,2.0
10/16/2004,Louisiana Tech,41,S-M-U,10,-8.0
10/16/2004,Boise State,45,Tulsa,42,-19.0
10/16/2004,New Mexico,24,Nevada-Las Vegas,20,2.0
10/16/2004,South Carolina,12,Kentucky,7,-13.0
10/16/2004,Missouri,20,Texas,28,13.5
10/16/2004,Ohio,13,Toledo,31,12.0
10/16/2004,Army,42,South Florida,35,14.5
10/16/2004,Hawaii,20,UTEP,51,3.0
10/16/2004,Rice,10,Nevada-Reno,35,-7.5
10/16/2004,North Carolina,16,Utah,46,22.5
10/16/2004,Colorado State,21,San Diego State,17,4.5
10/16/2004,Utah State,6,Clemson,35,25.0
10/16/2004,Florida Intl,20,UL-Monroe,28,8.5
10/16/2004,UL-Lafayette,25,Idaho,38,-3.5
10/16/2004,Troy,9,Arkansas State,13,-14.5
10/16/2004,Middle Tennessee,16,Florida,52,28.5
10/16/2004,Florida A+M,0,Virginia Tech,62, 
10/16/2004,Florida Atlantic,39,Northern Colorado,24, 
10/21/2004,Syracuse,6,West Virginia,27,14.5
10/22/2004,South Florida,9,Louisville,41,28.5
10/22/2004,Wyoming,7,Colorado State,30,3.0
10/23/2004,Rutgers,17,Pittsburgh,41,4.5
10/23/2004,Temple,31,Connecticut,45,17.0
10/23/2004,Kansas,10,Oklahoma,41,27.0
10/23/2004,Indiana,7,Ohio State,30,13.5
10/23/2004,Iowa,6,Penn State,4,2.5
10/23/2004,Northwestern,12,Wisconsin,24,11.5
10/23/2004,Illinois,0,Minnesota,45,19.5
10/23/2004,Maryland,7,Clemson,10,4.0
10/23/2004,Oklahoma State,20,Missouri,17,4.0
10/23/2004,Florida,31,Mississippi State,38,-23.0
10/23/2004,Rice,13,Navy,14,8.5
10/23/2004,Colorado,26,Texas A+M,29,17.5
10/23/2004,Texas,51,Texas Tech,21,2.5
10/23/2004,Georgia,20,Arkansas,14,-8.0
10/23/2004,Brigham Young,41,Air Force,24,1.5
10/23/2004,Bowling Green,41,Ohio,16,-15.0
10/23/2004,Northern Illinois,59,Western Michigan,38,-19.0
10/23/2004,Kentucky,10,Auburn,42,28.0
10/23/2004,Boston College,24,Notre Dame,23,7.0
10/23/2004,Virginia,37,Duke,16,-24.0
10/23/2004,Nevada-Las Vegas,28,Utah,63,24.0
10/23/2004,UTEP,44,Louisiana Tech,27,2.5
10/23/2004,U.C.L.A.,42,Arizona State,48,7.0
10/23/2004,Florida State,20,Wake Forest,17,-14.0
10/23/2004,Nebraska,21,Kansas State,45,5.5
10/23/2004,Miami-Florida,45,No Carolina State,31,-6.5
10/23/2004,U-A-B,55,Tulane,59,-18.0
10/23/2004,Michigan,16,Purdue,14,4.0
10/23/2004,Washington State,19,Oregon State,38,8.0
10/23/2004,Washington,0,Southern Cal,38,37.5
10/23/2004,Buffalo,14,Marshall,48,26.0
10/23/2004,Oregon,16,Stanford,13,2.5
10/23/2004,Ball State,23,Akron,35,12.0
10/23/2004,U-C-F,7,Miami-Ohio,43,22.5
10/23/2004,Central Michigan,22,Toledo,27,21.5
10/23/2004,California,38,Arizona,0,-23.0
10/23/2004,Houston,27,Texas Christian,34,6.5
10/23/2004,East Carolina,10,Southern Miss,51,18.5
10/23/2004,Memphis,10,Cincinnati,49,-4.5
10/23/2004,Iowa State,26,Baylor,25,-7.5
10/23/2004,San Diego State,9,New Mexico,19,4.5
10/23/2004,Alabama,13,Tennessee,17,7.0
10/23/2004,Fresno State,16,Boise State,33,8.0
10/23/2004,Tulsa,48,Nevada-Reno,54,3.0
10/23/2004,San Jose State,28,Hawaii,46,22.5
10/23/2004,Idaho,14,Middle Tennessee,34,12.0
10/23/2004,UL-Monroe,17,Florida Atlantic,13,12.5
10/23/2004,Arkansas State,24,UL-Lafayette,27,3.0
10/23/2004,New Mexico State,26,North Texas,36,8.5
10/23/2004,Troy,20,Louisiana State,24,23.5
10/23/2004,Eastern Kentucky,7,Vanderbilt,19, 
10/23/2004,McNeese State,30,Florida Intl,27, 
10/28/2004,Virginia Tech,34,Georgia Tech,20,-5.5
10/29/2004,Hawaii,3,Boise State,69,23.0
10/30/2004,Miami-Florida,28,North Carolina,31,-21.0
10/30/2004,Purdue,10,Northwestern,13,-10.0
10/30/2004,Michigan State,37,Michigan,45,10.5
10/30/2004,Penn State,10,Ohio State,21,7.0
10/30/2004,Iowa,23,Illinois,13,-13.0
10/30/2004,Minnesota,21,Indiana,30,-17.0
10/30/2004,West Virginia,35,Rutgers,30,-15.0
10/30/2004,Duke,22,Wake Forest,24,16.0
10/30/2004,No Carolina State,20,Clemson,26,-1.0
10/30/2004,Missouri,3,Nebraska,24,-3.0
10/30/2004,Auburn,35,Mississippi,14,-15.5
10/30/2004,Western Michigan,21,Central Michigan,24,8.0
10/30/2004,Connecticut,30,Syracuse,42,3.0
10/30/2004,Oklahoma,38,Oklahoma State,35,-14.0
10/30/2004,Army,28,East Carolina,38,-3.0
10/30/2004,Kansas,7,Iowa State,13,-4.0
10/30/2004,Texas Tech,35,Kansas State,25,2.0
10/30/2004,Kentucky,7,Mississippi State,22,3.0
10/30/2004,Air Force,26,Wyoming,43,2.0
10/30/2004,New Mexico,26,Colorado State,17,2.0
10/30/2004,Texas Christian,10,Cincinnati,21,7.0
10/30/2004,Texas,31,Colorado,7,-14.0
10/30/2004,Florida State,17,Maryland,20,-13.0
10/30/2004,Florida,24,Georgia,31,6.5
10/30/2004,Arizona State,0,California,27,16.5
10/30/2004,Washington,6,Oregon,31,20.0
10/30/2004,Stanford,0,U.C.L.A.,21,4.0
10/30/2004,Ohio,16,Kent State,42,3.0
10/30/2004,U-C-F,3,Marshall,20,25.0
10/30/2004,Tulane,3,Houston,24,10.0
10/30/2004,Northern Illinois,38,Ball State,31,-20.5
10/30/2004,UTEP,38,San Jose State,20,-14.0
10/30/2004,Eastern Michigan,20,Bowling Green,41,28.5
10/30/2004,Oregon State,28,Arizona,14,-7.0
10/30/2004,Southern Cal,42,Washington State,12,-25.0
10/30/2004,Tennessee,43,South Carolina,29,1.5
10/30/2004,Rice,22,Tulsa,39,-1.0
10/30/2004,Texas A+M,34,Baylor,35,-25.0
10/30/2004,Vanderbilt,7,Louisiana State,24,24.0
10/30/2004,S-M-U,0,Fresno State,42,27.5
10/30/2004,Utah,51,San Diego State,28,-20.0
10/30/2004,Utah State,0,Middle Tennessee,21,9.5
10/30/2004,Idaho,7,Troy,47,26.0
10/30/2004,UL-Monroe,30,North Texas,45,8.0
10/30/2004,Florida Intl,31,New Mexico State,56,10.0
10/30/2004,Delaware,20,Navy,34, 
10/30/2004,Florida Atlantic,38,Florida A+M,8, 
11/02/2004,Toledo,16,Miami-Ohio,23,6.0
11/03/2004,South Florida,45,U-A-B,20,17.0
11/04/2004,Louisville,56,Memphis,49,-13.5
11/05/2004,Marshall,28,Akron,31,-9.5
11/05/2004,North Texas,27,UL-Lafayette,17,-2.0
11/06/2004,Rutgers,10,Boston College,21,15.0
11/06/2004,Duke,7,Florida State,29,30.0
11/06/2004,Minnesota,14,Wisconsin,38,7.0
11/06/2004,Ohio State,32,Michigan State,19,-2.0
11/06/2004,Indiana,22,Illinois,26,2.0
11/06/2004,Northwestern,14,Penn State,7,5.5
11/06/2004,Purdue,21,Iowa,23,2.0
11/06/2004,Clemson,24,Miami-Florida,17,17.0
11/06/2004,Kansas State,35,Missouri,24,2.5
11/06/2004,Temple,21,West Virginia,42,27.0
11/06/2004,Georgia,62,Kentucky,17,-24.0
11/06/2004,Air Force,31,Army,22,-3.0
11/06/2004,Pittsburgh,31,Syracuse,38,4.0
11/06/2004,Virginia Tech,27,North Carolina,24,-10.0
